chapter,md_file,slide_id,slide_title,need_image,image_priority,image_role,image_type,concept_keywords_zh,concept_keywords_en,search_query_zh,search_query_en,preferred_source_type,avoid_source_type,license_requirement,suggested_caption_zh,insertion_position,layout_hint,reason,existing_image_detected,notes
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,11,6.1 的学习任务,yes,medium,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；生成式AI 大语言模型 提示工程,token; LLM; prompt; large language model Transformer attention mechanism prompt engineering workflow,大语言模型 提示工程 Transformer 注意力机制 示意图 6.1 的学习任务,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,6.1 的学习任务的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：生成式。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,12,判别式模型与生成式模型,yes,medium,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；生成式AI 大语言模型 提示工程,token; LLM; prompt; large language model Transformer attention mechanism prompt engineering workflow,大语言模型 提示工程 Transformer 注意力机制 示意图 判别式模型与生成式模型,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,判别式模型与生成式模型的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：生成式。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,13,生成式 AI 的基本任务,yes,medium,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；生成式AI 大语言模型 提示工程,token; LLM; prompt; large language model Transformer attention mechanism prompt engineering workflow,大语言模型 提示工程 Transformer 注意力机制 示意图 生成式 AI 的基本任务,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,生成式 AI 的基本任务的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：生成式。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,14,生成式模型的概率视角,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；生成式AI 大语言模型 提示工程,Bayes; large language model Transformer attention mechanism prompt engineering workflow,贝叶斯定理 先验 后验 概率图示 生成式模型的概率视角,Bayes theorem diagram probability prior posterior likelihood large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,生成式模型的概率视角的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,15,生成式模型的共同难点,yes,medium,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；生成式AI 大语言模型 提示工程,token; LLM; prompt; large language model Transformer attention mechanism prompt engineering workflow,大语言模型 提示工程 Transformer 注意力机制 示意图 生成式模型的共同难点,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,生成式模型的共同难点的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：生成式。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,16,三类典型生成模型,yes,low,概念示意,schematic,三类典型生成模型；生成式AI 大语言模型 提示工程,large language model Transformer attention mechanism prompt engineering workflow; concept diagram,生成式AI 大语言模型 提示工程 三类典型生成模型 教学示意图,large language model Transformer attention mechanism prompt engineering workflow 三类典型生成模型 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,三类典型生成模型的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,17,VAE：从数据到潜空间,yes,high,算法流程,algorithm_diagram,神经网络；卷积；注意力；深度学习；多模态；编码器；解码器；生成式AI 大语言模型 提示工程,CNN; RNN; Transformer; embedding; large language model Transformer attention mechanism prompt engineering workflow,神经网络 Transformer 注意力机制 CNN 架构图 VAE：从数据到潜空间,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,VAE：从数据到潜空间的教学示意图,bottom,底部横向流程图,本页涉及深度学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：编码器；解码器。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,18,VAE 的目标函数：ELBO,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；生成式AI 大语言模型 提示工程,Bayes; large language model Transformer attention mechanism prompt engineering workflow,贝叶斯定理 先验 后验 概率图示 VAE 的目标函数：ELBO,Bayes theorem diagram probability prior posterior likelihood large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,VAE 的目标函数：ELBO的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：先验。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,19,VAE 在材料图像中的直观理解,yes,high,材料组织,microscopy,显微组织；晶粒；组织识别；金相；生成式AI 大语言模型 提示工程,microstructure; SEM; EBSD; large language model Transformer attention mechanism prompt engineering workflow,材料显微组织识别 图像 VAE 在材料图像中的直观理解,materials microstructure recognition microscopy image large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,VAE 在材料图像中的直观理解的教学示意图,right,右侧 40% 宽度,本页涉及材料组织相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：显微组织；晶粒。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,20,VAE 的材料案例思路,yes,medium,材料组织,microscopy,显微组织；晶粒；组织识别；金相；生成式AI 大语言模型 提示工程,microstructure; SEM; EBSD; large language model Transformer attention mechanism prompt engineering workflow,材料显微组织识别 图像 VAE 的材料案例思路,materials microstructure recognition microscopy image large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,VAE 的材料案例思路的教学示意图,right,右侧 40% 宽度,本页涉及材料组织相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：晶粒。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,21,GAN：生成器与判别器的博弈,yes,low,概念示意,schematic,GAN：生成器与判别器的博弈；生成式AI 大语言模型 提示工程,large language model Transformer attention mechanism prompt engineering workflow; concept diagram,生成式AI 大语言模型 提示工程 GAN：生成器与判别器的博弈 教学示意图,large language model Transformer attention mechanism prompt engineering workflow GAN：生成器与判别器的博弈 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,GAN：生成器与判别器的博弈的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,22,GAN 的目标函数,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,23,GAN 的优点与风险,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；生成式AI 大语言模型 提示工程,SVM; KNN; large language model Transformer attention mechanism prompt engineering workflow,机器学习流程 特征工程 模型训练 评估 示意图 GAN 的优点与风险,machine learning workflow feature engineering model training evaluation diagram large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,GAN 的优点与风险的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：交叉验证。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,24,模式崩塌：GAN 的典型问题,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,25,扩散模型：从加噪到去噪,yes,low,概念示意,schematic,扩散模型：从加噪到去噪；生成式AI 大语言模型 提示工程,large language model Transformer attention mechanism prompt engineering workflow; concept diagram,生成式AI 大语言模型 提示工程 扩散模型：从加噪到去噪 教学示意图,large language model Transformer attention mechanism prompt engineering workflow 扩散模型：从加噪到去噪 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,扩散模型：从加噪到去噪的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,26,扩散模型的正向加噪过程,yes,low,概念示意,schematic,扩散模型的正向加噪过程；生成式AI 大语言模型 提示工程,large language model Transformer attention mechanism prompt engineering workflow; concept diagram,生成式AI 大语言模型 提示工程 扩散模型的正向加噪过程 教学示意图,large language model Transformer attention mechanism prompt engineering workflow 扩散模型的正向加噪过程 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,扩散模型的正向加噪过程的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,27,扩散模型的去噪学习,yes,low,概念示意,schematic,扩散模型的去噪学习；生成式AI 大语言模型 提示工程,large language model Transformer attention mechanism prompt engineering workflow; concept diagram,生成式AI 大语言模型 提示工程 扩散模型的去噪学习 教学示意图,large language model Transformer attention mechanism prompt engineering workflow 扩散模型的去噪学习 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,扩散模型的去噪学习的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,28,扩散模型为何重要,yes,low,概念示意,schematic,扩散模型为何重要；生成式AI 大语言模型 提示工程,large language model Transformer attention mechanism prompt engineering workflow; concept diagram,生成式AI 大语言模型 提示工程 扩散模型为何重要 教学示意图,large language model Transformer attention mechanism prompt engineering workflow 扩散模型为何重要 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,扩散模型为何重要的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,29,条件生成：让生成服从约束,yes,low,概念示意,schematic,条件生成：让生成服从约束；生成式AI 大语言模型 提示工程,large language model Transformer attention mechanism prompt engineering workflow; concept diagram,生成式AI 大语言模型 提示工程 条件生成：让生成服从约束 教学示意图,large language model Transformer attention mechanism prompt engineering workflow 条件生成：让生成服从约束 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,条件生成：让生成服从约束的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,30,生成式 AI 的评价维度,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；生成式AI 大语言模型 提示工程,SVM; KNN; large language model Transformer attention mechanism prompt engineering workflow,机器学习流程 特征工程 模型训练 评估 示意图 生成式 AI 的评价维度,machine learning workflow feature engineering model training evaluation diagram large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,生成式 AI 的评价维度的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：聚类。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,31,6.1 小结,no,none,,,,,,,,,,,none,不建议插图,封面、目录、过渡或总结类页面通常以文字结构为主，避免装饰性配图。,no,可人工判断是否需要主题图。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,32,6.2 大语言模型基本原理与能力边界 △,yes,medium,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；生成式AI 大语言模型 提示工程,token; LLM; prompt; large language model Transformer attention mechanism prompt engineering workflow,大语言模型 提示工程 Transformer 注意力机制 示意图 6.2 大语言模型基本原理与能力边界 △,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,6.2 大语言模型基本原理与能力边界 △的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：大语言模型。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,33,6.2 的学习任务,yes,high,算法流程,algorithm_diagram,神经网络；卷积；注意力；深度学习；多模态；编码器；解码器；生成式AI 大语言模型 提示工程,CNN; RNN; Transformer; embedding; large language model Transformer attention mechanism prompt engineering workflow,神经网络 Transformer 注意力机制 CNN 架构图 6.2 的学习任务,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,6.2 的学习任务的教学示意图,bottom,底部横向流程图,本页涉及深度学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：Transformer；注意力。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,34,语言模型的基本目标,yes,high,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；生成式AI 大语言模型 提示工程,token; LLM; prompt; large language model Transformer attention mechanism prompt engineering workflow,大语言模型 提示工程 Transformer 注意力机制 示意图 语言模型的基本目标,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,语言模型的基本目标的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：token；LLM。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,35,Token：语言模型的基本单位,yes,high,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；生成式AI 大语言模型 提示工程,token; LLM; prompt; large language model Transformer attention mechanism prompt engineering workflow,大语言模型 提示工程 Transformer 注意力机制 示意图 Token：语言模型的基本单位,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,Token：语言模型的基本单位的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：token；LLM。
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,36,嵌入：把 token 变成向量,yes,medium,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；生成式AI 大语言模型 提示工程,token; LLM; prompt; large language model Transformer attention mechanism prompt engineering workflow,大语言模型 提示工程 Transformer 注意力机制 示意图 嵌入：把 token 变成向量,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,嵌入：把 token 变成向量的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：token。
