chapter,md_file,slide_id,slide_title,need_image,image_priority,image_role,image_type,concept_keywords_zh,concept_keywords_en,search_query_zh,search_query_en,preferred_source_type,avoid_source_type,license_requirement,suggested_caption_zh,insertion_position,layout_hint,reason,existing_image_detected,notes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,11,事件关系：交、并、补,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 事件关系：交、并、补,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,事件关系：交、并、补的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,12,3.1.2 联合概率：两个事件同时发生,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 3.1.2 联合概率：两个事件同时发生,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.1.2 联合概率：两个事件同时发生的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,13,3.1.3 条件概率：已知一个事件后再判断,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 3.1.3 条件概率：已知一个事件后再判断,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.1.3 条件概率：已知一个事件后再判断的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率；条件概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,14,条件概率的教学重点,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 条件概率的教学重点,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,条件概率的教学重点的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率；条件概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,15,3.1.4 乘法公式,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 3.1.4 乘法公式,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.1.4 乘法公式的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯；概率；条件概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,16,独立性：是否互相影响？,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 独立性：是否互相影响？,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,独立性：是否互相影响？的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,17,3.1.5 全概率公式：把复杂事件分解,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 3.1.5 全概率公式：把复杂事件分解,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.1.5 全概率公式：把复杂事件分解的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,18,全概率公式的材料解释,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 全概率公式的材料解释,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,全概率公式的材料解释的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,19,3.1.6 贝叶斯定理：反向概率更新,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 3.1.6 贝叶斯定理：反向概率更新,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.1.6 贝叶斯定理：反向概率更新的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯；概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,20,贝叶斯定理的四个组成部分,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 贝叶斯定理的四个组成部分,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,贝叶斯定理的四个组成部分的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯；先验；后验；似然；概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,21,例1：缺陷检测中的基准概率,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 例1：缺陷检测中的基准概率,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,例1：缺陷检测中的基准概率的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,22,例1计算：阳性不等于一定有裂纹,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 例1计算：阳性不等于一定有裂纹,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,例1计算：阳性不等于一定有裂纹的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯；概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,23,用自然频数解释贝叶斯定理,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 用自然频数解释贝叶斯定理,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,用自然频数解释贝叶斯定理的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯；概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,24,课堂讨论：为什么人们容易误判？,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 课堂讨论：为什么人们容易误判？,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,课堂讨论：为什么人们容易误判？的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：先验；概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,25,3.1 小结,no,none,,,,,,,,,,,none,不建议插图,封面、目录、过渡或总结类页面通常以文字结构为主，避免装饰性配图。,no,可人工判断是否需要主题图。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,26,3.2 先验、似然、后验与证据,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 3.2 先验、似然、后验与证据,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.2 先验、似然、后验与证据的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：先验；后验；似然；概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,27,3.2.1 从事件假设到模型参数,yes,low,概念示意,schematic,3.2.1 从事件假设到模型参数；贝叶斯定理 概率推断,Bayes theorem probability inference diagram; concept diagram,贝叶斯定理 概率推断 3.2.1 从事件假设到模型参数 教学示意图,Bayes theorem probability inference diagram 3.2.1 从事件假设到模型参数 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.2.1 从事件假设到模型参数的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,28,3.2.2 数据集记号,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,29,3.2.3 贝叶斯参数推断公式,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 3.2.3 贝叶斯参数推断公式,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.2.3 贝叶斯参数推断公式的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,30,参数贝叶斯公式的解释,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 参数贝叶斯公式的解释,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,参数贝叶斯公式的解释的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯；先验；后验；似然。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,31,3.2.4 先验：把已有知识写成概率分布,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 3.2.4 先验：把已有知识写成概率分布,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.2.4 先验：把已有知识写成概率分布的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率分布；先验；概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,32,常见先验分布,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 常见先验分布,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,常见先验分布的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：先验；概率；正态分布。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,33,3.2.5 似然：数据如何支持参数,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 3.2.5 似然：数据如何支持参数,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.2.5 似然：数据如何支持参数的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：似然。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,34,例2：正态误差下的回归似然,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 例2：正态误差下的回归似然,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,例2：正态误差下的回归似然的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：似然；概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,35,对数似然与平方误差,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 对数似然与平方误差,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,对数似然与平方误差的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：似然；概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,36,3.2.6 证据：为什么需要归一化？,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 3.2.6 证据：为什么需要归一化？,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.2.6 证据：为什么需要归一化？的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率分布；后验；概率。
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,37,3.2.7 后验：更新后的完整认识,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；贝叶斯定理 概率推断,Bayes; Bayes theorem probability inference diagram,贝叶斯定理 先验 后验 概率图示 3.2.7 后验：更新后的完整认识,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,3.2.7 后验：更新后的完整认识的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：后验。
