chapter,md_file,slide_id,slide_title,need_image,image_priority,image_role,image_type,concept_keywords_zh,concept_keywords_en,search_query_zh,search_query_en,preferred_source_type,avoid_source_type,license_requirement,suggested_caption_zh,insertion_position,layout_hint,reason,existing_image_detected,notes
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,11,可信AI的典型属性,yes,high,安全合规案例,schematic,隐私；数据安全；公平性；可解释；鲁棒性；联邦学习；差分隐私；合规；伦理；水印；攻击；可信AI 数据安全 综合应用,可信AI; trustworthy AI data security privacy fairness explainability workflow,可信AI 数据安全 隐私 公平性 可解释性 示意图 可信AI的典型属性,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,可信AI的典型属性的教学示意图,right,右侧 40% 宽度,本页涉及安全合规案例相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：可信AI；公平性；可解释。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,12,10.1.2 算法偏差的定义,yes,low,概念示意,schematic,10.1.2 算法偏差的定义；可信AI 数据安全 综合应用,trustworthy AI data security privacy fairness explainability workflow; concept diagram,可信AI 数据安全 综合应用 10.1.2 算法偏差的定义 教学示意图,trustworthy AI data security privacy fairness explainability workflow 10.1.2 算法偏差的定义 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,10.1.2 算法偏差的定义的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,13,偏差来源：从数据到应用,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；可信AI 数据安全 综合应用,SVM; KNN; trustworthy AI data security privacy fairness explainability workflow,机器学习流程 特征工程 模型训练 评估 示意图 偏差来源：从数据到应用,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,偏差来源：从数据到应用的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：模型训练。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,14,材料数据中的选择偏差,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；可信AI 数据安全 综合应用,Bayes; trustworthy AI data security privacy fairness explainability workflow,贝叶斯定理 先验 后验 概率图示 材料数据中的选择偏差,Bayes theorem diagram probability prior posterior likelihood trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,材料数据中的选择偏差的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯；概率。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,15,测量偏差与实验条件偏差,yes,medium,材料组织,microscopy,显微组织；晶粒；组织识别；金相；可信AI 数据安全 综合应用,microstructure; SEM; EBSD; trustworthy AI data security privacy fairness explainability workflow,材料显微组织识别 图像 测量偏差与实验条件偏差,materials microstructure recognition microscopy image trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,测量偏差与实验条件偏差的教学示意图,right,右侧 40% 宽度,本页涉及材料组织相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：显微组织。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,16,标注偏差：显微组织识别示例,yes,high,材料组织,microscopy,显微组织；晶粒；组织识别；金相；可信AI 数据安全 综合应用,microstructure; SEM; EBSD; trustworthy AI data security privacy fairness explainability workflow,材料显微组织识别 图像 标注偏差：显微组织识别示例,materials microstructure recognition microscopy image trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,标注偏差：显微组织识别示例的教学示意图,right,右侧 40% 宽度,本页涉及材料组织相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：显微组织；组织识别。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,17,公平性在材料AI中的重新表述,yes,medium,安全合规案例,schematic,隐私；数据安全；公平性；可解释；鲁棒性；联邦学习；差分隐私；合规；伦理；水印；攻击；可信AI 数据安全 综合应用,可信AI; trustworthy AI data security privacy fairness explainability workflow,可信AI 数据安全 隐私 公平性 可解释性 示意图 公平性在材料AI中的重新表述,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,公平性在材料AI中的重新表述的教学示意图,right,右侧 40% 宽度,本页涉及安全合规案例相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：公平性。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,18,分类任务的基本评价矩阵,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；可信AI 数据安全 综合应用,SVM; KNN; trustworthy AI data security privacy fairness explainability workflow,机器学习流程 特征工程 模型训练 评估 示意图 分类任务的基本评价矩阵,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,分类任务的基本评价矩阵的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：分类。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,19,分类指标公式,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；可信AI 数据安全 综合应用,SVM; KNN; trustworthy AI data security privacy fairness explainability workflow,机器学习流程 特征工程 模型训练 评估 示意图 分类指标公式,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,分类指标公式的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：分类。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,20,材料子群误差差异,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；可信AI 数据安全 综合应用,SVM; KNN; trustworthy AI data security privacy fairness explainability workflow,机器学习流程 特征工程 模型训练 评估 示意图 材料子群误差差异,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,材料子群误差差异的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：回归。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,21,公平性诊断的基本流程,yes,high,安全合规案例,schematic,隐私；数据安全；公平性；可解释；鲁棒性；联邦学习；差分隐私；合规；伦理；水印；攻击；可信AI 数据安全 综合应用,可信AI; trustworthy AI data security privacy fairness explainability workflow,可信AI 数据安全 隐私 公平性 可解释性 示意图 公平性诊断的基本流程,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,公平性诊断的基本流程的教学示意图,bottom,底部横向流程图,本页涉及安全合规案例相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：公平性。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,22,Python示例：按材料类别计算误差,yes,high,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；可信AI 数据安全 综合应用,Pandas; NumPy; CSV; trustworthy AI data security privacy fairness explainability workflow,Python Pandas 数据预处理 数据清洗 流程图 Python示例：按材料类别计算误差,Python pandas data preprocessing workflow missing values feature scaling diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,Python示例：按材料类别计算误差的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：Pandas；NumPy。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,23,偏差缓解策略,yes,medium,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；可信AI 数据安全 综合应用,AI Agent; trustworthy AI data security privacy fairness explainability workflow,贝叶斯优化 主动学习 闭环 AI Agent 流程图 偏差缓解策略,Bayesian optimization active learning loop acquisition function AI agent workflow trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,偏差缓解策略的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：不确定性。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,24,人类监督：不是形式要求,yes,low,概念示意,schematic,人类监督：不是形式要求；可信AI 数据安全 综合应用,trustworthy AI data security privacy fairness explainability workflow; concept diagram,可信AI 数据安全 综合应用 人类监督：不是形式要求 教学示意图,trustworthy AI data security privacy fairness explainability workflow 人类监督：不是形式要求 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,人类监督：不是形式要求的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,25,课堂讨论：一个偏差案例,yes,low,概念示意,schematic,课堂讨论：一个偏差案例；可信AI 数据安全 综合应用,trustworthy AI data security privacy fairness explainability workflow; concept diagram,可信AI 数据安全 综合应用 课堂讨论：一个偏差案例 教学示意图,trustworthy AI data security privacy fairness explainability workflow 课堂讨论：一个偏差案例 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,课堂讨论：一个偏差案例的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,26,10.2 数据安全、隐私保护与网络安全 △,yes,high,安全合规案例,schematic,隐私；数据安全；公平性；可解释；鲁棒性；联邦学习；差分隐私；合规；伦理；水印；攻击；可信AI 数据安全 综合应用,可信AI; trustworthy AI data security privacy fairness explainability workflow,可信AI 数据安全 隐私 公平性 可解释性 示意图 10.2 数据安全、隐私保护与网络安全 △,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,10.2 数据安全、隐私保护与网络安全 △的教学示意图,right,右侧 40% 宽度,本页涉及安全合规案例相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：隐私；数据安全；合规。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,27,10.2.1 三类安全概念,yes,high,安全合规案例,schematic,隐私；数据安全；公平性；可解释；鲁棒性；联邦学习；差分隐私；合规；伦理；水印；攻击；可信AI 数据安全 综合应用,可信AI; trustworthy AI data security privacy fairness explainability workflow,可信AI 数据安全 隐私 公平性 可解释性 示意图 10.2.1 三类安全概念,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,10.2.1 三类安全概念的教学示意图,right,右侧 40% 宽度,本页涉及安全合规案例相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：隐私；数据安全；攻击。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,28,材料实验室的数据资产,yes,medium,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；可信AI 数据安全 综合应用,RAG; GraphRAG; trustworthy AI data security privacy fairness explainability workflow,检索增强生成 RAG 向量数据库 知识图谱 流程图 材料实验室的数据资产,retrieval augmented generation workflow vector database knowledge graph diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,材料实验室的数据资产的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：知识库。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,29,CIA三元组,yes,low,概念示意,schematic,CIA三元组；可信AI 数据安全 综合应用,trustworthy AI data security privacy fairness explainability workflow; concept diagram,可信AI 数据安全 综合应用 CIA三元组 教学示意图,trustworthy AI data security privacy fairness explainability workflow CIA三元组 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,CIA三元组的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,30,数据生命周期安全,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,31,数据分级分类,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；可信AI 数据安全 综合应用,SVM; KNN; trustworthy AI data security privacy fairness explainability workflow,机器学习流程 特征工程 模型训练 评估 示意图 数据分级分类,machine learning workflow feature engineering model training evaluation diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,数据分级分类的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：分类。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,32,隐私保护：材料课程中的常见场景,yes,medium,安全合规案例,schematic,隐私；数据安全；公平性；可解释；鲁棒性；联邦学习；差分隐私；合规；伦理；水印；攻击；可信AI 数据安全 综合应用,可信AI; trustworthy AI data security privacy fairness explainability workflow,可信AI 数据安全 隐私 公平性 可解释性 示意图 隐私保护：材料课程中的常见场景,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,隐私保护：材料课程中的常见场景的教学示意图,right,右侧 40% 宽度,本页涉及安全合规案例相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：隐私。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,33,匿名化与假名化,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,34,k-匿名的直观思想,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,35,差分隐私的基本思想,yes,high,安全合规案例,schematic,隐私；数据安全；公平性；可解释；鲁棒性；联邦学习；差分隐私；合规；伦理；水印；攻击；可信AI 数据安全 综合应用,可信AI; trustworthy AI data security privacy fairness explainability workflow,可信AI 数据安全 隐私 公平性 可解释性 示意图 差分隐私的基本思想,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,差分隐私的基本思想的教学示意图,right,右侧 40% 宽度,本页涉及安全合规案例相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：隐私；差分隐私。
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,36,加密、哈希与签名,yes,low,概念示意,schematic,加密、哈希与签名；可信AI 数据安全 综合应用,trustworthy AI data security privacy fairness explainability workflow; concept diagram,可信AI 数据安全 综合应用 加密、哈希与签名 教学示意图,trustworthy AI data security privacy fairness explainability workflow 加密、哈希与签名 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,加密、哈希与签名的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
