chapter,md_file,slide_id,slide_title,need_image,image_priority,image_role,image_type,concept_keywords_zh,concept_keywords_en,search_query_zh,search_query_en,preferred_source_type,avoid_source_type,license_requirement,suggested_caption_zh,insertion_position,layout_hint,reason,existing_image_detected,notes
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,18,人工智能的三大主要学派,yes,high,算法流程,algorithm_diagram,神经网络；卷积；注意力；深度学习；多模态；编码器；解码器；人工智能与大数据材料科学概论,CNN; RNN; Transformer; embedding; AI big data materials science overview,神经网络 Transformer 注意力机制 CNN 架构图 人工智能的三大主要学派,neural network architecture Transformer attention mechanism CNN diagram AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,人工智能的三大主要学派的教学示意图,bottom,底部横向流程图,本页涉及深度学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：神经网络；深度学习。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,19,符号主义：知识、规则与推理,yes,medium,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；人工智能与大数据材料科学概论,CALPHAD; Materials Project; phase-field; phase diagram; DFT; AI big data materials science overview,材料信息学 CALPHAD 相图 高通量材料设计 符号主义：知识、规则与推理,materials informatics CALPHAD phase diagram high-throughput materials design AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,符号主义：知识、规则与推理的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：相图。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,20,连接主义：从数据中学习表示,yes,high,算法流程,algorithm_diagram,神经网络；卷积；注意力；深度学习；多模态；编码器；解码器；人工智能与大数据材料科学概论,CNN; RNN; Transformer; embedding; AI big data materials science overview,神经网络 Transformer 注意力机制 CNN 架构图 连接主义：从数据中学习表示,neural network architecture Transformer attention mechanism CNN diagram AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,连接主义：从数据中学习表示的教学示意图,bottom,底部横向流程图,本页涉及深度学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：神经网络；深度学习。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,21,行为主义：环境、行动与反馈,yes,medium,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；人工智能与大数据材料科学概论,AI Agent; AI big data materials science overview,贝叶斯优化 主动学习 闭环 AI Agent 流程图 行为主义：环境、行动与反馈,Bayesian optimization active learning loop acquisition function AI agent workflow AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,行为主义：环境、行动与反馈的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：闭环。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,22,三大学派的互补关系,yes,medium,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；人工智能与大数据材料科学概论,AI Agent; AI big data materials science overview,贝叶斯优化 主动学习 闭环 AI Agent 流程图 三大学派的互补关系,Bayesian optimization active learning loop acquisition function AI agent workflow AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,三大学派的互补关系的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：闭环。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,23,人工智能系统的基本组成,yes,high,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；人工智能与大数据材料科学概论,SVM; KNN; AI big data materials science overview,机器学习流程 特征工程 模型训练 评估 示意图 人工智能系统的基本组成,machine learning workflow feature engineering model training evaluation diagram AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,人工智能系统的基本组成的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：回归；分类。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,24,AI 的核心不是“替代人”，而是“增强人”,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；人工智能与大数据材料科学概论,Bayes; AI big data materials science overview,贝叶斯定理 先验 后验 概率图示 AI 的核心不是“替代人”，而是“增强人”,Bayes theorem diagram probability prior posterior likelihood AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,AI 的核心不是“替代人”，而是“增强人”的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,25,1.1 小结,no,none,,,,,,,,,,,none,不建议插图,封面、目录、过渡或总结类页面通常以文字结构为主，避免装饰性配图。,no,可人工判断是否需要主题图。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,26,1.2 大数据的 4V 特征与数据驱动科学,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,27,从数据到大数据,yes,low,概念示意,schematic,从数据到大数据；人工智能与大数据材料科学概论,AI big data materials science overview; concept diagram,人工智能与大数据材料科学概论 从数据到大数据 教学示意图,AI big data materials science overview 从数据到大数据 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,从数据到大数据的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,28,大数据的定义,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,29,4V 之一：Volume 海量性,yes,medium,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；人工智能与大数据材料科学概论,CALPHAD; Materials Project; phase-field; phase diagram; DFT; AI big data materials science overview,材料信息学 CALPHAD 相图 高通量材料设计 4V 之一：Volume 海量性,materials informatics CALPHAD phase diagram high-throughput materials design AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,4V 之一：Volume 海量性的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：高通量。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,30,4V 之二：Velocity 高速性,yes,low,概念示意,schematic,4V 之二：Velocity 高速性；人工智能与大数据材料科学概论,AI big data materials science overview; concept diagram,人工智能与大数据材料科学概论 4V 之二：Velocity 高速性 教学示意图,AI big data materials science overview 4V 之二：Velocity 高速性 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,4V 之二：Velocity 高速性的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,31,4V 之三：Variety 多样性,yes,high,材料组织,microscopy,显微组织；晶粒；组织识别；金相；人工智能与大数据材料科学概论,microstructure; SEM; EBSD; AI big data materials science overview,材料显微组织识别 图像 4V 之三：Variety 多样性,materials microstructure recognition microscopy image AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,4V 之三：Variety 多样性的教学示意图,right,右侧 40% 宽度,本页涉及材料组织相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：SEM；EBSD；金相。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,32,4V 之四：Value 价值性,yes,low,概念示意,schematic,4V 之四：Value 价值性；人工智能与大数据材料科学概论,AI big data materials science overview; concept diagram,人工智能与大数据材料科学概论 4V 之四：Value 价值性 教学示意图,AI big data materials science overview 4V 之四：Value 价值性 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,4V 之四：Value 价值性的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,33,4V 之间的关系,yes,medium,算法流程,algorithm_diagram,神经网络；卷积；注意力；深度学习；多模态；编码器；解码器；人工智能与大数据材料科学概论,CNN; RNN; Transformer; embedding; AI big data materials science overview,神经网络 Transformer 注意力机制 CNN 架构图 4V 之间的关系,neural network architecture Transformer attention mechanism CNN diagram AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,4V 之间的关系的教学示意图,bottom,底部横向流程图,本页涉及深度学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：多模态。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,34,数据驱动科学的基本思想,yes,low,概念示意,schematic,数据驱动科学的基本思想；人工智能与大数据材料科学概论,AI big data materials science overview; concept diagram,人工智能与大数据材料科学概论 数据驱动科学的基本思想 教学示意图,AI big data materials science overview 数据驱动科学的基本思想 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,数据驱动科学的基本思想的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,35,科学研究的四种范式,yes,low,概念示意,schematic,科学研究的四种范式；人工智能与大数据材料科学概论,AI big data materials science overview; concept diagram,人工智能与大数据材料科学概论 科学研究的四种范式 教学示意图,AI big data materials science overview 科学研究的四种范式 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,科学研究的四种范式的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,36,数据驱动与物理驱动的互补,yes,medium,安全合规案例,schematic,隐私；数据安全；公平性；可解释；鲁棒性；联邦学习；差分隐私；合规；伦理；水印；攻击；人工智能与大数据材料科学概论,可信AI; AI big data materials science overview,可信AI 数据安全 隐私 公平性 可解释性 示意图 数据驱动与物理驱动的互补,trustworthy AI framework data privacy fairness explainability robustness diagram AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,数据驱动与物理驱动的互补的教学示意图,right,右侧 40% 宽度,本页涉及安全合规案例相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：可解释。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,37,材料数据的特殊困难,yes,low,概念示意,schematic,材料数据的特殊困难；人工智能与大数据材料科学概论,AI big data materials science overview; concept diagram,人工智能与大数据材料科学概论 材料数据的特殊困难 教学示意图,AI big data materials science overview 材料数据的特殊困难 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,材料数据的特殊困难的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,38,数据质量决定模型上限,yes,medium,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；人工智能与大数据材料科学概论,AI Agent; AI big data materials science overview,贝叶斯优化 主动学习 闭环 AI Agent 流程图 数据质量决定模型上限,Bayesian optimization active learning loop acquisition function AI agent workflow AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,数据质量决定模型上限的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：不确定性。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,39,数据驱动材料研究的基本流程,yes,high,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；人工智能与大数据材料科学概论,SVM; KNN; AI big data materials science overview,机器学习流程 特征工程 模型训练 评估 示意图 数据驱动材料研究的基本流程,machine learning workflow feature engineering model training evaluation diagram AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,数据驱动材料研究的基本流程的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：回归；分类；聚类；交叉验证。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,40,一个简单例子：强度预测,yes,high,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；人工智能与大数据材料科学概论,SVM; KNN; AI big data materials science overview,机器学习流程 特征工程 模型训练 评估 示意图 一个简单例子：强度预测,machine learning workflow feature engineering model training evaluation diagram AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,一个简单例子：强度预测的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：监督学习；回归。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,41,1.2 小结,no,none,,,,,,,,,,,none,不建议插图,封面、目录、过渡或总结类页面通常以文字结构为主，避免装饰性配图。,no,可人工判断是否需要主题图。
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,42,1.3 人工智能、大数据、云计算与材料基因工程,yes,medium,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；人工智能与大数据材料科学概论,CALPHAD; Materials Project; phase-field; phase diagram; DFT; AI big data materials science overview,材料信息学 CALPHAD 相图 高通量材料设计 1.3 人工智能、大数据、云计算与材料基因工程,materials informatics CALPHAD phase diagram high-throughput materials design AI big data materials science overview,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,1.3 人工智能、大数据、云计算与材料基因工程的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：材料基因。
