chapter,md_file,slide_id,slide_title,need_image,image_priority,image_role,image_type,concept_keywords_zh,concept_keywords_en,search_query_zh,search_query_en,preferred_source_type,avoid_source_type,license_requirement,suggested_caption_zh,insertion_position,layout_hint,reason,existing_image_detected,notes
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,11,9.1.4 从手工表格到数据流水线,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；材料数据库 高通量材料设计,Pandas; NumPy; CSV; materials database high-throughput materials design workflow,Python Pandas 数据预处理 数据清洗 流程图 9.1.4 从手工表格到数据流水线,Python pandas data preprocessing workflow missing values feature scaling diagram materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.1.4 从手工表格到数据流水线的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：数据流。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,12,9.1.5 ETL 与 ELT,yes,low,概念示意,schematic,9.1.5 ETL 与 ELT；材料数据库 高通量材料设计,materials database high-throughput materials design workflow; concept diagram,材料数据库 高通量材料设计 9.1.5 ETL 与 ELT 教学示意图,materials database high-throughput materials design workflow 9.1.5 ETL 与 ELT concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.1.5 ETL 与 ELT的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,13,9.1.6 数据分层架构,yes,low,概念示意,schematic,9.1.6 数据分层架构；材料数据库 高通量材料设计,materials database high-throughput materials design workflow; concept diagram,材料数据库 高通量材料设计 9.1.6 数据分层架构 教学示意图,materials database high-throughput materials design workflow 9.1.6 数据分层架构 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.1.6 数据分层架构的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,14,9.1.7 元数据：使数据能够被理解,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,15,9.1.8 数据格式：CSV、JSON、HDF5、Parqu,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；材料数据库 高通量材料设计,Pandas; NumPy; CSV; materials database high-throughput materials design workflow,Python Pandas 数据预处理 数据清洗 流程图 9.1.8 数据格式：CSV、JSON、HDF5、Parqu,Python pandas data preprocessing workflow missing values feature scaling diagram materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.1.8 数据格式：CSV、JSON、HDF5、Parqu的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：CSV。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,16,9.1.9 批处理与流处理,yes,medium,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；材料数据库 高通量材料设计,CALPHAD; Materials Project; phase-field; phase diagram; DFT; materials database high-throughput materials design workflow,材料信息学 CALPHAD 相图 高通量材料设计 9.1.9 批处理与流处理,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.1.9 批处理与流处理的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：高通量。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,17,9.1.10 数据吞吐量的基本量化,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,18,9.1.11 案例：显微组织图像数据采集,yes,high,材料组织,microscopy,显微组织；晶粒；组织识别；金相；材料数据库 高通量材料设计,microstructure; SEM; EBSD; materials database high-throughput materials design workflow,材料显微组织识别 图像 9.1.11 案例：显微组织图像数据采集,materials microstructure recognition microscopy image materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.1.11 案例：显微组织图像数据采集的教学示意图,right,右侧 40% 宽度,本页涉及材料组织相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：显微组织；晶粒。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,19,9.1.12 案例：高通量计算数据采集,yes,high,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；材料数据库 高通量材料设计,CALPHAD; Materials Project; phase-field; phase diagram; DFT; materials database high-throughput materials design workflow,材料信息学 CALPHAD 相图 高通量材料设计 9.1.12 案例：高通量计算数据采集,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.1.12 案例：高通量计算数据采集的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：高通量；DFT。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,20,9.1.13 Python示例：构建材料数据目录,no,none,,,,,,,,,,,none,不建议插图,封面、目录、过渡或总结类页面通常以文字结构为主，避免装饰性配图。,no,可人工判断是否需要主题图。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,21,9.1.14 Python示例：记录数据处理日志,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；材料数据库 高通量材料设计,Pandas; NumPy; CSV; materials database high-throughput materials design workflow,Python Pandas 数据预处理 数据清洗 流程图 9.1.14 Python示例：记录数据处理日志,Python pandas data preprocessing workflow missing values feature scaling diagram materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.1.14 Python示例：记录数据处理日志的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：CSV。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,22,9.1 小结,no,none,,,,,,,,,,,none,不建议插图,封面、目录、过渡或总结类页面通常以文字结构为主，避免装饰性配图。,no,可人工判断是否需要主题图。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,23,9.2 云计算、Hadoop、Spark与NoSQL数据库概,yes,low,概念示意,schematic,9.2 云计算、Hadoop、Spark与NoSQL数据库概；材料数据库 高通量材料设计,materials database high-throughput materials design workflow; concept diagram,材料数据库 高通量材料设计 9.2 云计算、Hadoop、Spark与NoSQL数据库概 教学示意图,materials database high-throughput materials design workflow 9.2 云计算、Hadoop、Spark与NoSQL数据库概 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2 云计算、Hadoop、Spark与NoSQL数据库概的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,24,9.2.1 为什么单机处理会遇到瓶颈,yes,high,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；材料数据库 高通量材料设计,CALPHAD; Materials Project; phase-field; phase diagram; DFT; materials database high-throughput materials design workflow,材料信息学 CALPHAD 相图 高通量材料设计 9.2.1 为什么单机处理会遇到瓶颈,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.1 为什么单机处理会遇到瓶颈的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：高通量；DFT。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,25,9.2.2 云计算的三种服务层次,yes,high,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；材料数据库 高通量材料设计,CALPHAD; Materials Project; phase-field; phase diagram; DFT; materials database high-throughput materials design workflow,材料信息学 CALPHAD 相图 高通量材料设计 9.2.2 云计算的三种服务层次,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.2 云计算的三种服务层次的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：高通量；材料数据库。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,26,9.2.3 本地集群与云平台比较,yes,medium,安全合规案例,schematic,隐私；数据安全；公平性；可解释；鲁棒性；联邦学习；差分隐私；合规；伦理；水印；攻击；材料数据库 高通量材料设计,可信AI; materials database high-throughput materials design workflow,可信AI 数据安全 隐私 公平性 可解释性 示意图 9.2.3 本地集群与云平台比较,trustworthy AI framework data privacy fairness explainability robustness diagram materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.3 本地集群与云平台比较的教学示意图,right,右侧 40% 宽度,本页涉及安全合规案例相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：数据安全。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,27,9.2.4 Hadoop 的基本思想,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,28,9.2.5 HDFS：分布式文件系统,yes,medium,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；材料数据库 高通量材料设计,RAG; GraphRAG; materials database high-throughput materials design workflow,检索增强生成 RAG 向量数据库 知识图谱 流程图 9.2.5 HDFS：分布式文件系统,retrieval augmented generation workflow vector database knowledge graph diagram materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.5 HDFS：分布式文件系统的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,29,9.2.6 MapReduce 的计算模型,yes,low,概念示意,schematic,9.2.6 MapReduce 的计算模型；材料数据库 高通量材料设计,materials database high-throughput materials design workflow; concept diagram,材料数据库 高通量材料设计 9.2.6 MapReduce 的计算模型 教学示意图,materials database high-throughput materials design workflow 9.2.6 MapReduce 的计算模型 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.6 MapReduce 的计算模型的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,30,9.2.7 Spark 的基本思想,yes,medium,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；材料数据库 高通量材料设计,CALPHAD; Materials Project; phase-field; phase diagram; DFT; materials database high-throughput materials design workflow,材料信息学 CALPHAD 相图 高通量材料设计 9.2.7 Spark 的基本思想,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.7 Spark 的基本思想的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：材料数据库。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,31,9.2.8 Spark DataFrame 思维,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；材料数据库 高通量材料设计,Pandas; NumPy; CSV; materials database high-throughput materials design workflow,Python Pandas 数据预处理 数据清洗 流程图 9.2.8 Spark DataFrame 思维,Python pandas data preprocessing workflow missing values feature scaling diagram materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.8 Spark DataFrame 思维的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：Pandas。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,32,9.2.9 Python示例：Pandas风格的数据处理,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；材料数据库 高通量材料设计,Pandas; NumPy; CSV; materials database high-throughput materials design workflow,Python Pandas 数据预处理 数据清洗 流程图 9.2.9 Python示例：Pandas风格的数据处理,Python pandas data preprocessing workflow missing values feature scaling diagram materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.9 Python示例：Pandas风格的数据处理的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：Pandas。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,33,9.2.10 Spark伪代码：大规模材料表筛选,yes,medium,材料组织,microscopy,显微组织；晶粒；组织识别；金相；材料数据库 高通量材料设计,microstructure; SEM; EBSD; materials database high-throughput materials design workflow,材料显微组织识别 图像 9.2.10 Spark伪代码：大规模材料表筛选,materials microstructure recognition microscopy image materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.10 Spark伪代码：大规模材料表筛选的教学示意图,right,右侧 40% 宽度,本页涉及材料组织相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：SEM。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,34,9.2.11 NoSQL数据库为什么出现,yes,low,概念示意,schematic,9.2.11 NoSQL数据库为什么出现；材料数据库 高通量材料设计,materials database high-throughput materials design workflow; concept diagram,材料数据库 高通量材料设计 9.2.11 NoSQL数据库为什么出现 教学示意图,materials database high-throughput materials design workflow 9.2.11 NoSQL数据库为什么出现 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.11 NoSQL数据库为什么出现的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,35,9.2.12 NoSQL主要类型,yes,medium,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；材料数据库 高通量材料设计,RAG; GraphRAG; materials database high-throughput materials design workflow,检索增强生成 RAG 向量数据库 知识图谱 流程图 9.2.12 NoSQL主要类型,retrieval augmented generation workflow vector database knowledge graph diagram materials database high-throughput materials design workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.12 NoSQL主要类型的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：知识图谱。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,36,9.2.13 文档数据库中的样品记录,yes,low,概念示意,schematic,9.2.13 文档数据库中的样品记录；材料数据库 高通量材料设计,materials database high-throughput materials design workflow; concept diagram,材料数据库 高通量材料设计 9.2.13 文档数据库中的样品记录 教学示意图,materials database high-throughput materials design workflow 9.2.13 文档数据库中的样品记录 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.13 文档数据库中的样品记录的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,37,9.2.14 CAP 思想的直观理解,yes,low,概念示意,schematic,9.2.14 CAP 思想的直观理解；材料数据库 高通量材料设计,materials database high-throughput materials design workflow; concept diagram,材料数据库 高通量材料设计 9.2.14 CAP 思想的直观理解 教学示意图,materials database high-throughput materials design workflow 9.2.14 CAP 思想的直观理解 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,9.2.14 CAP 思想的直观理解的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
