chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,1,第1章人工智能、大数据与材料科学概论,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s001_r1_big-data-overview.jpg,assets/downloaded/ch01/text1_expanded/ch01_s001_r1_big-data-overview.jpg,ch01_s001_r1_big-data-overview.jpg,.jpg,141048,1399,900,788c709b1861287d79b0f6f6bca8fb51ec81727de658812143bd57dfc67a9dcf,https://www.bing.com/images/search?q=AI+big+data+materials+science+overview+%E7%AC%AC1%E7%AB%A0%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E3%80%81%E5%A4%A7%E6%95%B0%E6%8D%AE%E4%B8%8E%E6%9D%90%E6%96%99%E7%A7%91%E5%AD%A6%E6%A6%82%E8%AE%BA+concept+diagram+open+educational+resource+%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD+%E5%A4%A7%E6%95%B0%E6%8D%AE%E4%B8%8E%E6%9D%90%E6%96%99%E7%A7%91%E5%AD%A6%E6%A6%82%E8%AE%BA,https://tse1.mm.bing.net/th?q=AI+big+data+materials+science+overview+%E7%AC%AC1%E7%AB%A0%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E3%80%81%E5%A4%A7%E6%95%B0%E6%8D%AE%E4%B8%8E%E6%9D%90%E6%96%99%E7%A7%91%E5%AD%A6%E6%A6%82%E8%AE%BA+concept+diagram+open+educational+resource+%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD+%E5%A4%A7%E6%95%B0%E6%8D%AE%E4%B8%8E%E6%9D%90%E6%96%99%E7%A7%91%E5%AD%A6%E6%A6%82%E8%AE%BA&w=1400&h=900&c=7&rs=1&p=0,AI big data materials science overview 第1章人工智能、大数据与材料科学概论 concept diagram open educational resource 人工智能 大数据与材料科学概论,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,AI big data materials science overview 第1章人工智能、大数据与材料科学概论 concept diagram open educational resource 人工智能 大数据与材料科学概论,概念示意,schematic,第1章人工智能、大数据与材料科学概论的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,80,案例 4：材料文献挖掘,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s080_r1_retrieval-augmented-generation-vector-databa.jpg,assets/downloaded/ch01/text1_expanded/ch01_s080_r1_retrieval-augmented-generation-vector-databa.jpg,ch01_s080_r1_retrieval-augmented-generation-vector-databa.jpg,.jpg,73301,1399,900,c6ea4ee27eed78c0ce81c7f2dd2d0a0e458315e269e696506dbb5a0e8f58beea,https://www.bing.com/images/search?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+AI+big+data+materials+science+overview+%E6%A1%88%E4%BE%8B+4+%E6%9D%90%E6%96%99%E6%96%87%E7%8C%AE%E6%8C%96%E6%8E%98,https://tse1.mm.bing.net/th?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+AI+big+data+materials+science+overview+%E6%A1%88%E4%BE%8B+4+%E6%9D%90%E6%96%99%E6%96%87%E7%8C%AE%E6%8C%96%E6%8E%98&w=1400&h=900&c=7&rs=1&p=0,retrieval augmented generation workflow vector database knowledge graph diagram AI big data materials science overview 案例 4 材料文献挖掘,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,retrieval augmented generation workflow vector database knowledge graph diagram AI big data materials science overview 案例 4 材料文献挖掘,数据流程,flowchart,案例 4：材料文献挖掘的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,81,案例 5：高通量筛选,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s081_r1_simulation-result-figure.jpg,assets/downloaded/ch01/text1_expanded/ch01_s081_r1_simulation-result-figure.jpg,ch01_s081_r1_simulation-result-figure.jpg,.jpg,73175,1000,700,b527815b79604d1e929d2b7a7c427c9781a3748a675640dac0e81da06c2ab9a0,https://www.bing.com/images/search?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+AI+big+data+materials+science+overview+%E6%A1%88%E4%BE%8B+5+%E9%AB%98%E9%80%9A%E9%87%8F%E7%AD%9B%E9%80%89,https://tse1.mm.bing.net/th?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+AI+big+data+materials+science+overview+%E6%A1%88%E4%BE%8B+5+%E9%AB%98%E9%80%9A%E9%87%8F%E7%AD%9B%E9%80%89&w=1400&h=900&c=7&rs=1&p=0,materials informatics CALPHAD phase diagram high-throughput materials design AI big data materials science overview 案例 5 高通量筛选,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,materials informatics CALPHAD phase diagram high-throughput materials design AI big data materials science overview 案例 5 高通量筛选,模拟结果,simulation,案例 5：高通量筛选的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,82,案例 6：反向材料设计,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s082_r1_big-data-overview.jpg,assets/downloaded/ch01/text1_expanded/ch01_s082_r1_big-data-overview.jpg,ch01_s082_r1_big-data-overview.jpg,.jpg,111469,1399,900,84813bc55eb2f88678e236df1e9507aeb7c8cd639be32791703b73a991b94b5c,https://www.bing.com/images/search?q=AI+big+data+materials+science+overview+%E6%A1%88%E4%BE%8B+6%EF%BC%9A%E5%8F%8D%E5%90%91%E6%9D%90%E6%96%99%E8%AE%BE%E8%AE%A1+concept+diagram+open+educational+resource+%E6%A1%88%E4%BE%8B+6+%E5%8F%8D%E5%90%91%E6%9D%90%E6%96%99%E8%AE%BE%E8%AE%A1,https://tse1.mm.bing.net/th?q=AI+big+data+materials+science+overview+%E6%A1%88%E4%BE%8B+6%EF%BC%9A%E5%8F%8D%E5%90%91%E6%9D%90%E6%96%99%E8%AE%BE%E8%AE%A1+concept+diagram+open+educational+resource+%E6%A1%88%E4%BE%8B+6+%E5%8F%8D%E5%90%91%E6%9D%90%E6%96%99%E8%AE%BE%E8%AE%A1&w=1400&h=900&c=7&rs=1&p=0,AI big data materials science overview 案例 6：反向材料设计 concept diagram open educational resource 案例 6 反向材料设计,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,AI big data materials science overview 案例 6：反向材料设计 concept diagram open educational resource 案例 6 反向材料设计,概念示意,schematic,案例 6：反向材料设计的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,83,材料 AI 中的物理约束,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s083_r1_schematic.jpg,assets/downloaded/ch01/text1_expanded/ch01_s083_r1_schematic.jpg,ch01_s083_r1_schematic.jpg,.jpg,119139,1200,800,fa17f429252a141940b5dfb282a0243fbc19a30841cac84ecfe9c801798464ee,https://www.bing.com/images/search?q=AI+big+data+materials+science+overview+%E6%9D%90%E6%96%99+AI+%E4%B8%AD%E7%9A%84%E7%89%A9%E7%90%86%E7%BA%A6%E6%9D%9F+concept+diagram+open+educational+resource+%E6%9D%90%E6%96%99+AI+%E4%B8%AD%E7%9A%84%E7%89%A9%E7%90%86%E7%BA%A6%E6%9D%9F,https://tse1.mm.bing.net/th?q=AI+big+data+materials+science+overview+%E6%9D%90%E6%96%99+AI+%E4%B8%AD%E7%9A%84%E7%89%A9%E7%90%86%E7%BA%A6%E6%9D%9F+concept+diagram+open+educational+resource+%E6%9D%90%E6%96%99+AI+%E4%B8%AD%E7%9A%84%E7%89%A9%E7%90%86%E7%BA%A6%E6%9D%9F&w=1400&h=900&c=7&rs=1&p=0,AI big data materials science overview 材料 AI 中的物理约束 concept diagram open educational resource 材料 AI 中的物理约束,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,AI big data materials science overview 材料 AI 中的物理约束 concept diagram open educational resource 材料 AI 中的物理约束,概念示意,schematic,材料 AI 中的物理约束的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,84,小样本条件下的材料 AI,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s084_r1_algorithm.jpg,assets/downloaded/ch01/text1_expanded/ch01_s084_r1_algorithm.jpg,ch01_s084_r1_algorithm.jpg,.jpg,76719,1000,700,72d17b275662264dd1073829ccc3f67d7c265f75d8795b0e11679db00bb65548,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+big+data+materials+science+overview+%E5%B0%8F%E6%A0%B7%E6%9C%AC%E6%9D%A1%E4%BB%B6%E4%B8%8B%E7%9A%84%E6%9D%90%E6%96%99+AI,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+big+data+materials+science+overview+%E5%B0%8F%E6%A0%B7%E6%9C%AC%E6%9D%A1%E4%BB%B6%E4%B8%8B%E7%9A%84%E6%9D%90%E6%96%99+AI&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow AI big data materials science overview 小样本条件下的材料 AI,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow AI big data materials science overview 小样本条件下的材料 AI,算法流程,flowchart,小样本条件下的材料 AI的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,85,多尺度材料模拟与 AI,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s085_r1_artificial-intelligence-big-data-simulation.jpg,assets/downloaded/ch01/text1_expanded/ch01_s085_r1_artificial-intelligence-big-data-simulation.jpg,ch01_s085_r1_artificial-intelligence-big-data-simulation.jpg,.jpg,81607,1395,900,f6823cda83e3e035dccbe224660c6315cfc5a6398118ecee08fe7cbc8d02d7e0,https://www.bing.com/images/search?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+AI+big+data+materials+science+overview+%E5%A4%9A%E5%B0%BA%E5%BA%A6%E6%9D%90%E6%96%99%E6%A8%A1%E6%8B%9F%E4%B8%8E+AI,https://tse1.mm.bing.net/th?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+AI+big+data+materials+science+overview+%E5%A4%9A%E5%B0%BA%E5%BA%A6%E6%9D%90%E6%96%99%E6%A8%A1%E6%8B%9F%E4%B8%8E+AI&w=1400&h=900&c=7&rs=1&p=0,materials informatics CALPHAD phase diagram high-throughput materials design AI big data materials science overview 多尺度材料模拟与 AI,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,materials informatics CALPHAD phase diagram high-throughput materials design AI big data materials science overview 多尺度材料模拟与 AI,模拟结果,simulation,多尺度材料模拟与 AI的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,86,AI for Materials 与 Materials f,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s086_r1_artificial-intelligence-big-data-for-infogra.jpg,assets/downloaded/ch01/text1_expanded/ch01_s086_r1_artificial-intelligence-big-data-for-infogra.jpg,ch01_s086_r1_artificial-intelligence-big-data-for-infogra.jpg,.jpg,98429,1598,900,9ddc3361c0c0ce46e405aea8a355bd8c0cb31d596b93bbf2d2fe112c7ed1da61,https://www.bing.com/images/search?q=AI+big+data+materials+science+overview+AI+for+Materials+%E4%B8%8E+Materials+f+concept+diagram+open+educational+resource+AI+for+Materials+%E4%B8%8E+Materials+f,https://tse1.mm.bing.net/th?q=AI+big+data+materials+science+overview+AI+for+Materials+%E4%B8%8E+Materials+f+concept+diagram+open+educational+resource+AI+for+Materials+%E4%B8%8E+Materials+f&w=1400&h=900&c=7&rs=1&p=0,AI big data materials science overview AI for Materials 与 Materials f concept diagram open educational resource AI for Materials 与 Materials f,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,AI big data materials science overview AI for Materials 与 Materials f concept diagram open educational resource AI for Materials 与 Materials f,概念示意,schematic,AI for Materials 与 Materials f的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,87,材料 AI 的价值边界,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s087_r1_illustration.jpg,assets/downloaded/ch01/text1_expanded/ch01_s087_r1_illustration.jpg,ch01_s087_r1_illustration.jpg,.jpg,54327,1000,699,1359f167644fb13e04a8ba22344fbd4867dde1defb6efd03c00bfac4c47ebf1a,https://www.bing.com/images/search?q=AI+big+data+materials+science+overview+%E6%9D%90%E6%96%99+AI+%E7%9A%84%E4%BB%B7%E5%80%BC%E8%BE%B9%E7%95%8C+concept+diagram+open+educational+resource+%E6%9D%90%E6%96%99+AI+%E7%9A%84%E4%BB%B7%E5%80%BC%E8%BE%B9%E7%95%8C,https://tse1.mm.bing.net/th?q=AI+big+data+materials+science+overview+%E6%9D%90%E6%96%99+AI+%E7%9A%84%E4%BB%B7%E5%80%BC%E8%BE%B9%E7%95%8C+concept+diagram+open+educational+resource+%E6%9D%90%E6%96%99+AI+%E7%9A%84%E4%BB%B7%E5%80%BC%E8%BE%B9%E7%95%8C&w=1400&h=900&c=7&rs=1&p=0,AI big data materials science overview 材料 AI 的价值边界 concept diagram open educational resource 材料 AI 的价值边界,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,AI big data materials science overview 材料 AI 的价值边界 concept diagram open educational resource 材料 AI 的价值边界,概念示意,schematic,材料 AI 的价值边界的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,89,1.6 AI 发展引发的科学、伦理与安全思考,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s089_r1_artificial-intelligence-big-data-security-pr.jpg,assets/downloaded/ch01/text1_expanded/ch01_s089_r1_artificial-intelligence-big-data-security-pr.jpg,ch01_s089_r1_artificial-intelligence-big-data-security-pr.jpg,.jpg,68464,1399,900,39bac88ef0483a0169243443588f032d9fb96f8ea693fb780586dafdcd7ccdfc,https://www.bing.com/images/search?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+AI+big+data+materials+science+overview+1+6+AI+%E5%8F%91%E5%B1%95%E5%BC%95%E5%8F%91%E7%9A%84%E7%A7%91%E5%AD%A6+%E4%BC%A6%E7%90%86%E4%B8%8E%E5%AE%89%E5%85%A8%E6%80%9D%E8%80%83,https://tse1.mm.bing.net/th?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+AI+big+data+materials+science+overview+1+6+AI+%E5%8F%91%E5%B1%95%E5%BC%95%E5%8F%91%E7%9A%84%E7%A7%91%E5%AD%A6+%E4%BC%A6%E7%90%86%E4%B8%8E%E5%AE%89%E5%85%A8%E6%80%9D%E8%80%83&w=1400&h=900&c=7&rs=1&p=0,trustworthy AI framework data privacy fairness explainability robustness diagram AI big data materials science overview 1 6 AI 发展引发的科学 伦理与安全思考,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI framework data privacy fairness explainability robustness diagram AI big data materials science overview 1 6 AI 发展引发的科学 伦理与安全思考,安全合规案例,schematic,1.6 AI 发展引发的科学、伦理与安全思考的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,90,AI 可靠性的首要问题：幻觉,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s090_r1_transformer.jpg,assets/downloaded/ch01/text1_expanded/ch01_s090_r1_transformer.jpg,ch01_s090_r1_transformer.jpg,.jpg,63418,1200,800,67491a2919a5734074a3049c7e9260bec9c612b18f5d071f4ad9b0198e294ea8,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+AI+big+data+materials+science+overview+AI+%E5%8F%AF%E9%9D%A0%E6%80%A7%E7%9A%84%E9%A6%96%E8%A6%81%E9%97%AE%E9%A2%98+%E5%B9%BB%E8%A7%89,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+AI+big+data+materials+science+overview+AI+%E5%8F%AF%E9%9D%A0%E6%80%A7%E7%9A%84%E9%A6%96%E8%A6%81%E9%97%AE%E9%A2%98+%E5%B9%BB%E8%A7%89&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow AI big data materials science overview AI 可靠性的首要问题 幻觉,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow AI big data materials science overview AI 可靠性的首要问题 幻觉,概念示意,algorithm_diagram,AI 可靠性的首要问题：幻觉的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,91,数据偏差与模型偏差,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s091_r1_illustration.jpg,assets/downloaded/ch01/text1_expanded/ch01_s091_r1_illustration.jpg,ch01_s091_r1_illustration.jpg,.jpg,44398,997,700,196f55bd6631d5d27e421f9eceb4afc0df3156c2e0d54c94dc674af441c48b2e,https://www.bing.com/images/search?q=AI+big+data+materials+science+overview+%E6%95%B0%E6%8D%AE%E5%81%8F%E5%B7%AE%E4%B8%8E%E6%A8%A1%E5%9E%8B%E5%81%8F%E5%B7%AE+concept+diagram+open+educational+resource+%E6%95%B0%E6%8D%AE%E5%81%8F%E5%B7%AE%E4%B8%8E%E6%A8%A1%E5%9E%8B%E5%81%8F%E5%B7%AE,https://tse1.mm.bing.net/th?q=AI+big+data+materials+science+overview+%E6%95%B0%E6%8D%AE%E5%81%8F%E5%B7%AE%E4%B8%8E%E6%A8%A1%E5%9E%8B%E5%81%8F%E5%B7%AE+concept+diagram+open+educational+resource+%E6%95%B0%E6%8D%AE%E5%81%8F%E5%B7%AE%E4%B8%8E%E6%A8%A1%E5%9E%8B%E5%81%8F%E5%B7%AE&w=1400&h=900&c=7&rs=1&p=0,AI big data materials science overview 数据偏差与模型偏差 concept diagram open educational resource 数据偏差与模型偏差,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,AI big data materials science overview 数据偏差与模型偏差 concept diagram open educational resource 数据偏差与模型偏差,概念示意,schematic,数据偏差与模型偏差的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,92,外推风险,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s092_r1_algorithm.jpg,assets/downloaded/ch01/text1_expanded/ch01_s092_r1_algorithm.jpg,ch01_s092_r1_algorithm.jpg,.jpg,43166,1000,700,393471440a14b1bbe7bdefa9cac4d6c1cf44d280e5bd319d2a9fe0836add0148,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+big+data+materials+science+overview+%E5%A4%96%E6%8E%A8%E9%A3%8E%E9%99%A9,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+big+data+materials+science+overview+%E5%A4%96%E6%8E%A8%E9%A3%8E%E9%99%A9&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow AI big data materials science overview 外推风险,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow AI big data materials science overview 外推风险,算法流程,flowchart,外推风险的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,93,可解释性问题,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s093_r1_schematic.jpg,assets/downloaded/ch01/text1_expanded/ch01_s093_r1_schematic.jpg,ch01_s093_r1_schematic.jpg,.jpg,51784,1200,800,74eadae2a439aec74c4c8995403debe7ed9189318a2bc82f53f035eb16ee25c8,https://www.bing.com/images/search?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+AI+big+data+materials+science+overview+%E5%8F%AF%E8%A7%A3%E9%87%8A%E6%80%A7%E9%97%AE%E9%A2%98,https://tse1.mm.bing.net/th?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+AI+big+data+materials+science+overview+%E5%8F%AF%E8%A7%A3%E9%87%8A%E6%80%A7%E9%97%AE%E9%A2%98&w=1400&h=900&c=7&rs=1&p=0,trustworthy AI framework data privacy fairness explainability robustness diagram AI big data materials science overview 可解释性问题,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI framework data privacy fairness explainability robustness diagram AI big data materials science overview 可解释性问题,安全合规案例,schematic,可解释性问题的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,94,可复现性问题,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s094_r1_python-pandas-data-preprocessing-missing-val.jpg,assets/downloaded/ch01/text1_expanded/ch01_s094_r1_python-pandas-data-preprocessing-missing-val.jpg,ch01_s094_r1_python-pandas-data-preprocessing-missing-val.jpg,.jpg,73831,1400,900,e7e4ebe340c9c75eaf0184d64a8e2876753ec9e4fbfc01d53e50b40d23d60d4f,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+AI+big+data+materials+science+overview+%E5%8F%AF%E5%A4%8D%E7%8E%B0%E6%80%A7%E9%97%AE%E9%A2%98,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+AI+big+data+materials+science+overview+%E5%8F%AF%E5%A4%8D%E7%8E%B0%E6%80%A7%E9%97%AE%E9%A2%98&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram AI big data materials science overview 可复现性问题,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram AI big data materials science overview 可复现性问题,数据流程,flowchart,可复现性问题的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,95,学术规范：AI 可以做什么,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s095_r1_illustration.jpg,assets/downloaded/ch01/text1_expanded/ch01_s095_r1_illustration.jpg,ch01_s095_r1_illustration.jpg,.jpg,60985,1000,700,35e3bc60faa7d8381632113ae2fddf19f57da32618704f248fd12d609aaf9762,https://www.bing.com/images/search?q=AI+big+data+materials+science+overview+%E5%AD%A6%E6%9C%AF%E8%A7%84%E8%8C%83%EF%BC%9AAI+%E5%8F%AF%E4%BB%A5%E5%81%9A%E4%BB%80%E4%B9%88+concept+diagram+open+educational+resource+%E5%AD%A6%E6%9C%AF%E8%A7%84%E8%8C%83+AI+%E5%8F%AF%E4%BB%A5%E5%81%9A%E4%BB%80%E4%B9%88,https://tse1.mm.bing.net/th?q=AI+big+data+materials+science+overview+%E5%AD%A6%E6%9C%AF%E8%A7%84%E8%8C%83%EF%BC%9AAI+%E5%8F%AF%E4%BB%A5%E5%81%9A%E4%BB%80%E4%B9%88+concept+diagram+open+educational+resource+%E5%AD%A6%E6%9C%AF%E8%A7%84%E8%8C%83+AI+%E5%8F%AF%E4%BB%A5%E5%81%9A%E4%BB%80%E4%B9%88&w=1400&h=900&c=7&rs=1&p=0,AI big data materials science overview 学术规范：AI 可以做什么 concept diagram open educational resource 学术规范 AI 可以做什么,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,AI big data materials science overview 学术规范：AI 可以做什么 concept diagram open educational resource 学术规范 AI 可以做什么,概念示意,schematic,学术规范：AI 可以做什么的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch01,第1章_人工智能大数据与材料科学概论_100页_Marp.md,96,学术规范：AI 不能替代什么,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_expanded\ch01_s096_r1_data-security-privacy-compliance.jpg,assets/downloaded/ch01/text1_expanded/ch01_s096_r1_data-security-privacy-compliance.jpg,ch01_s096_r1_data-security-privacy-compliance.jpg,.jpg,43720,1000,700,bbf70a1fb2efd2643dbf3bef6b7f9e8af87c7f83e1fab99122cb255b74e8326d,https://www.bing.com/images/search?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+AI+big+data+materials+science+overview+%E5%AD%A6%E6%9C%AF%E8%A7%84%E8%8C%83+AI+%E4%B8%8D%E8%83%BD%E6%9B%BF%E4%BB%A3%E4%BB%80%E4%B9%88,https://tse1.mm.bing.net/th?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+AI+big+data+materials+science+overview+%E5%AD%A6%E6%9C%AF%E8%A7%84%E8%8C%83+AI+%E4%B8%8D%E8%83%BD%E6%9B%BF%E4%BB%A3%E4%BB%80%E4%B9%88&w=1400&h=900&c=7&rs=1&p=0,trustworthy AI framework data privacy fairness explainability robustness diagram AI big data materials science overview 学术规范 AI 不能替代什么,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI framework data privacy fairness explainability robustness diagram AI big data materials science overview 学术规范 AI 不能替代什么,安全合规案例,schematic,学术规范：AI 不能替代什么的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
