md_file,slide_id,slide_title,need_image,image_type,query_cn,query_en,layout,reason,priority,avoid,source_preference,manual_review
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,73,对比学习的基本思想,yes,diagram,对比学习正负样本,contrastive learning positive negative pairs,center,正负样本关系需结构图,medium,避免公式过密和错误配对,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,74,多模态材料案例 1：图像 + 成分预测硬度,yes,workflow,图像成分硬度融合,image composition hardness prediction,center,案例需展示图像与成分融合,high,避免真实论文图未授权,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,75,多模态材料案例 2：文本 + 图像建立知识库,yes,workflow,图文材料知识库,materials image text knowledge base,center,图文知识库流程适合图示,high,避免真实数据库截图未授权,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,76,多模态材料案例 3：谱图 + 结构数据,yes,workflow,谱图结构相识别,spectrum structure phase identification,center,谱图与结构融合需流程图,high,避免使用未授权实验谱图,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,77,多模态融合中的缺失模态,no,,,,,文字说明较完整，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,78,Python示例：早期融合特征拼接,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,79,多模态模型评价,no,,,,,文字说明较完整，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,80,多模态学习的风险,no,,,,,文字说明较完整，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,81,本节小结,no,,,,,小结或作业页不建议插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,82,5.5 显微组织图像分类、分割与缺陷识别 ★,no,,,,,章节过渡页，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,83,5.5 的学习任务,no,,,,,学习目标页以文字为主,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,84,分类、分割、检测的区别,no,,,,,该页已有表格，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,85,显微组织分类：整体标签任务,yes,microstructure,显微组织分类样例,microstructure classification examples,right,整体标签任务需要组织图例,high,避免无授权论文图和标尺信息,manual,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,86,显微组织分割：像素级识别,yes,microstructure,显微组织语义分割,microstructure semantic segmentation mask,center,像素级输出需原图与掩膜对照,high,避免真实论文分割图未授权,manual,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,87,U-Net：材料图像分割常用结构,yes,diagram,U-Net分割结构,U-Net segmentation architecture,center,编码器解码器结构适合图示,high,避免复杂到难以课堂讲解,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,88,分割评价指标：IoU,no,,,,,该页以公式说明为主，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,89,分割评价指标：Dice 系数,no,,,,,该页以公式说明为主，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,90,缺陷检测：位置与类别任务,yes,microstructure,孔洞裂纹缺陷检测,porosity crack defect detection,right,缺陷检测需展示框和缺陷区域,high,避免无授权工业检测图,manual,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,91,缺陷检测中的类别不平衡,no,,,,,文字说明较完整，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,92,像素标注与弱监督,no,,,,,该页已有表格，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,93,材料图像标注规范,no,,,,,文字说明较完整，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,94,数据划分：按图像还是按试样？,yes,workflow,试样独立划分,sample wise data split leakage,center,数据泄漏风险需对比流程图,high,避免把patch随机划分画成正确做法,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,95,显微图像预处理步骤,yes,workflow,显微图像预处理,microstructure image preprocessing workflow,center,预处理步骤适合流程图,medium,避免使用含标尺版权图片,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,96,尺度信息：显微图像不可忽略,yes,diagram,像素尺度标定,microscopy pixel size calibration,right,像素与真实尺度关系需图示,medium,避免比例尺和单位标错,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,97,分类案例：热处理组织识别,yes,microstructure,热处理组织识别,heat treatment microstructure classification,right,案例页适合组织样例图,high,避免未授权金相图,manual,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,98,分割案例：双相组织相分数计算,yes,microstructure,双相组织分割,dual phase microstructure segmentation,center,需展示相区分割与相分数,high,避免无授权论文分割图,manual,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,99,缺陷识别案例：增材制造孔隙,yes,microstructure,增材孔隙识别,additive manufacturing porosity detection,right,孔隙检测案例需真实或示意图,high,避免未经授权CT或论文图,manual,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,100,图像分割后的材料统计,no,,,,,该页以公式说明为主，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,101,Python示例：由掩膜计算面积分数,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,102,Python示例：简单连通区域统计,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,103,深度模型与传统图像处理的关系,yes,workflow,传统图像处理深度学习,traditional image processing deep learning,center,对比传统与深度流程更直观,medium,避免贬低传统方法的误导图,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,104,组织识别模型部署前检查,no,,,,,文字说明较完整，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,105,本节小结,no,,,,,小结或作业页不建议插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,106,5.6 深度模型的不确定性与可解释性,no,,,,,章节过渡页，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,107,5.6 的学习任务,no,,,,,学习目标页以文字为主,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,108,为什么深度模型需要不确定性？,yes,concept,深度模型风险决策,deep learning uncertainty risk decision,right,可信风险引入需概念图,medium,避免空泛安全科技背景,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,109,两类不确定性,no,,,,,该页已有表格，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,110,Softmax 概率的局限,no,,,,,该页以公式说明为主，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,111,校准：概率是否可信？,yes,chart,概率校准曲线,probability calibration reliability diagram,center,校准概念适合可靠性曲线,high,避免错误坐标与含义标注,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,112,MC Dropout：近似估计模型不确定性,yes,diagram,MC Dropout不确定性,MC dropout uncertainty estimation,center,多次预测估计方差需图示,medium,避免将近似结果画成严格后验,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,113,深度集成：多个模型共同判断,yes,diagram,深度集成预测,deep ensemble uncertainty diagram,center,多个模型投票需结构图,medium,避免复杂模型Logo,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,114,不确定性在显微组织识别中的用途,yes,workflow,不确定性专家复核,uncertainty expert review workflow,center,低置信度复核适合闭环流程,high,避免自动决策替代专家的误导,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,115,可解释性：模型依据什么判断？,yes,concept,显微图像关注区域,microstructure model attention regions,right,解释性需展示关注区域概念,high,避免把热力图当因果证明,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,116,Grad-CAM 的基本思想,yes,microstructure,Grad-CAM热力图,Grad-CAM microstructure heatmap,center,公式页需要热力图帮助理解,high,避免使用未授权论文热力图,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,117,可解释性热力图的正确使用,yes,microstructure,可解释热力图示例,explainable AI microstructure heatmap,right,正确使用热力图需示例对照,high,避免伪造为真实实验结论,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,118,数据偏差与模型解释,yes,concept,材料图像数据偏差,microstructure dataset bias illustration,center,偏差来源适合因果链示意,medium,避免过度简化偏差来源,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,119,分布外样本：模型没见过的世界,yes,concept,分布外样本检测,out of distribution microstructure detection,right,分布外风险抽象需图示,medium,避免错误表示训练边界,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,120,主动学习：让不确定性指导标注,yes,workflow,主动学习标注闭环,active learning annotation loop,center,主动学习是闭环流程,high,避免把未标注样本自动视为真值,generated,yes
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,121,可信模型报告应包含什么？,no,,,,,文字说明较完整，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,122,本节小结,no,,,,,小结或作业页不建议插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,123,本章总结与编程作业,no,,,,,章节过渡页，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,124,本章知识图谱,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,125,本章重点公式回顾,no,,,,,该页已有表格，暂不插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,126,编程作业：合成显微图像的分类,no,,,,,小结或作业页不建议插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,127,作业参考代码框架：生成图像,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,128,作业参考代码框架：构造数据集,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,129,作业提交要求,no,,,,,小结或作业页不建议插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,130,思考题,no,,,,,小结或作业页不建议插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,131,参考资料与延伸阅读,no,,,,,小结或作业页不建议插图,low,not needed,,no
第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,132,结束页,no,,,,,小结或作业页不建议插图,low,not needed,,no
