md_file,slide_id,slide_title,need_image,image_type,query_cn,query_en,layout,reason,priority,avoid,source_preference,manual_review
第2章_Python数据处理与材料数据预处理_100页_Marp.md,73,异常值：错误还是重要样本？,yes,concept,异常值判断,outlier error true sample concept,center,异常值需区分错误与真实样本,high,避免简单删除异常值暗示,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,74,单变量异常值：Z-score方法,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,75,单变量异常值：IQR方法,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,76,多变量异常值：马氏距离,yes,chart,马氏距离等高线,Mahalanobis distance contour plot,right,多变量距离用等高线更直观,medium,避免公式标注错误,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,77,多变量异常值代码示例,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,78,异常值处理的四种方式,no,,,,,该页已有表格，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,79,标准化：让变量具有可比尺度,no,,,,,该页以公式说明为主，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,80,归一化：压缩到固定范围,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,81,数据泄漏：最容易忽略的错误,yes,diagram,数据泄漏流程,data leakage train test split,center,泄漏风险适合用错误流程说明,high,避免错误训练测试流程,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,82,正确的预处理顺序,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,83,2.4 小结,no,,,,,小结页不建议插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,84,2.5 材料数据可视化与统计描述,no,,,,,章节过渡页，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,85,2.5 的学习任务,no,,,,,学习目标页以文字为主,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,86,描述性统计量,no,,,,,该页已有表格，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,87,Pandas描述统计,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,88,直方图：看单变量分布,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,89,箱线图：看离群点和分组差异,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,90,散点图：看变量关系,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,91,相关系数,no,,,,,该页以公式说明为主，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,92,相关矩阵计算,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,93,分组均值与误差棒,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,94,成分三元图的思想,yes,chart,三元成分图,ternary composition property plot,center,三元成分空间需图形辅助,high,避免无物理意义配色,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,95,工艺窗口图,yes,chart,增材工艺窗口,additive manufacturing process window,center,工艺窗口适合二维图展示,high,避免不准确工艺边界,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,96,显微组织图像可视化,yes,microstructure,显微组织图像示例,metal microstructure microscopy image,right,图像可视化需真实样例,high,避免无授权显微组织图,manual,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,97,谱图可视化,yes,chart,XRD谱图可视化,XRD spectrum visualization,right,谱图可视化需曲线样例,medium,避免未授权实验数据图,manual,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,98,可视化的科研规范,no,,,,,文字说明较完整，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,99,2.5 小结,no,,,,,小结页不建议插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,100,2.6 数据质量、数据偏差与模型可靠性,no,,,,,章节过渡页，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,101,2.6 的学习任务,yes,diagram,数据可靠性框架,data quality model reliability framework,center,可靠性维度适合框架图,medium,避免空泛科技背景,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,102,数据质量的六个维度,no,,,,,该页已有表格，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,103,数据偏差一：选择偏差,yes,concept,选择偏差示意图,selection bias dataset distribution,right,选择偏差抽象，需分布图说明,medium,避免社会偏见类无关图,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,104,数据偏差二：测量偏差,yes,diagram,测量偏差来源,measurement bias materials testing,right,仪器标准差异适合示意图,medium,避免具体品牌仪器Logo,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,105,数据偏差三：标签偏差,yes,microstructure,组织标签偏差,microstructure annotation label bias,right,标签偏差需组织标注示例,high,避免真实论文图未授权,manual,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,106,小样本与高维特征,no,,,,,该页以公式说明为主，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,107,外推风险,yes,chart,模型外推风险,machine learning extrapolation risk,center,外推风险适合训练域图示,high,避免错误外推结论,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,108,可靠性检查：训练集覆盖范围,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,109,数据划分与重复样本问题,yes,diagram,分组划分示意图,group split data leakage diagram,center,重复样本泄漏需分组图说明,high,避免错误训练测试箭头,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,110,分组划分示例,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,111,模型评估指标与数据质量,no,,,,,该页以公式说明为主，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,112,数据处理日志,no,,,,,该页已有表格，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,113,可复现的数据预处理函数,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,114,数据质量检查清单,yes,workflow,数据质量检查清单,data quality checklist workflow,center,检查清单适合审核流程图,medium,避免过度装饰图标,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,115,2.6 小结,no,,,,,小结页不建议插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,116,综合案例：合金硬度数据预处理流程,no,,,,,章节过渡页，暂不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,117,案例背景,yes,workflow,合金硬度预处理案例,alloy hardness preprocessing case,center,综合案例适合任务流程图,medium,避免真实未授权数据表,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,118,第一步：读取与检查,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,119,第二步：统一列名和类型,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,120,第三步：成分合理性检查,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,121,第四步：缺失值处理,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,122,第五步：异常值识别,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,123,第六步：派生特征与保存,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,124,第七步：输出诊断图,no,,,,,该页为代码页，插图会造成拥挤,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,125,本章知识结构回顾,yes,workflow,本章知识结构图,data preprocessing knowledge structure,center,全章链条适合知识结构图,medium,避免文字过密,generated,yes
第2章_Python数据处理与材料数据预处理_100页_Marp.md,126,本章关键概念速记,no,,,,,复习页以文字归纳为主,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,127,课堂讨论题,no,,,,,课堂练习或作业页不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,128,本章简单Python编程作业,no,,,,,课堂练习或作业页不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,129,作业具体要求,no,,,,,课堂练习或作业页不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,130,作业参考代码框架,no,,,,,课堂练习或作业页不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,131,作业评价标准,no,,,,,课堂练习或作业页不插图,low,not needed,,no
第2章_Python数据处理与材料数据预处理_100页_Marp.md,132,第2章结束,no,,,,,小结页不建议插图,low,not needed,,no
