chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,23,实体、关系与属性,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 实体、关系与属性 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,实体、关系与属性的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,26,RDF三元组思想,yes,1,not_found,,,,,,,,,,,,,,,knowledge graph retrieval augmented generation workflow vector database RDF三元组思想 concept diagram open educational resource | 知识库 知识图谱 RAG RDF三元组思想 教学示意图 | knowledge graph retrieval augmented generation workflow vector database concept diagram diagram,概念示意,schematic,RDF三元组思想的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,27,图数据库与关系数据库的差异,yes,1,not_found,,,,,,,,,,,,,,,knowledge graph retrieval augmented generation workflow vector database 图数据库与关系数据库的差异 concept diagram open educational resource | 知识库 知识图谱 RAG 图数据库与关系数据库的差异 教学示意图 | knowledge graph retrieval augmented generation workflow vector database concept diagram diagram,概念示意,schematic,图数据库与关系数据库的差异的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,28,知识图谱构建流程,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 知识图谱构建流程 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,知识图谱构建流程的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,30,关系抽取：从句子到边,yes,1,not_found,,,,,,,,,,,,,,,knowledge graph retrieval augmented generation workflow vector database 关系抽取：从句子到边 concept diagram open educational resource | 知识库 知识图谱 RAG 关系抽取：从句子到边 教学示意图 | knowledge graph retrieval augmented generation workflow vector database concept diagram diagram,概念示意,schematic,关系抽取：从句子到边的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,31,实体对齐与消歧,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 实体对齐与消歧 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,实体对齐与消歧的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,32,单位统一与属性规范,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 单位统一与属性规范 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,单位统一与属性规范的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,33,图谱查询：邻居查询,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image knowledge graph retrieval augmented generation workflow vector database | 材料显微组织识别 图像 图谱查询：邻居查询 | microstructure SEM EBSD knowledge graph retrieval augmented generation workflow vector database diagram,材料组织,microscopy,图谱查询：邻居查询的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,35,图谱推理：规则推理,yes,1,not_found,,,,,,,,,,,,,,,knowledge graph retrieval augmented generation workflow vector database 图谱推理：规则推理 concept diagram open educational resource | 知识库 知识图谱 RAG 图谱推理：规则推理 教学示意图 | knowledge graph retrieval augmented generation workflow vector database concept diagram diagram,概念示意,schematic,图谱推理：规则推理的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,36,知识图谱在材料科学中的价值,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 知识图谱在材料科学中的价值 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,知识图谱在材料科学中的价值的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,37,知识图谱的局限,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 知识图谱的局限 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,知识图谱的局限的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,39,7.3 向量数据库、文本嵌入与相似性检索,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 7.3 向量数据库、文本嵌入与相似性检索 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,7.3 向量数据库、文本嵌入与相似性检索的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,40,7.3 的学习任务,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 7.3 的学习任务 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,7.3 的学习任务的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,41,关键词检索的特点,yes,1,not_found,,,,,,,,,,,,,,,trustworthy AI framework data privacy fairness explainability robustness diagram knowledge graph retrieval augmented generation workflow vector database | 可信AI 数据安全 隐私 公平性 可解释性 示意图 关键词检索的特点 | 可信AI knowledge graph retrieval augmented generation workflow vector database diagram,安全合规案例,schematic,关键词检索的特点的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,42,词袋模型,yes,1,not_found,,,,,,,,,,,,,,,knowledge graph retrieval augmented generation workflow vector database 词袋模型 concept diagram open educational resource | 知识库 知识图谱 RAG 词袋模型 教学示意图 | knowledge graph retrieval augmented generation workflow vector database concept diagram diagram,概念示意,schematic,词袋模型的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,43,TF-IDF 表示,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design knowledge graph retrieval augmented generation workflow vector database | 材料信息学 CALPHAD 相图 高通量材料设计 TF-IDF 表示 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,TF-IDF 表示的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,44,BM25 的基本思想,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design knowledge graph retrieval augmented generation workflow vector database | 材料信息学 CALPHAD 相图 高通量材料设计 BM25 的基本思想 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,BM25 的基本思想的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,46,嵌入向量的直观理解,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 嵌入向量的直观理解 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,嵌入向量的直观理解的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,48,欧氏距离与余弦相似度,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 欧氏距离与余弦相似度 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,欧氏距离与余弦相似度的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,49,向量数据库的作用,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 向量数据库的作用 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,向量数据库的作用的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,50,元数据为什么重要？,yes,1,not_found,,,,,,,,,,,,,,,knowledge graph retrieval augmented generation workflow vector database 元数据为什么重要？ concept diagram open educational resource | 知识库 知识图谱 RAG 元数据为什么重要？ 教学示意图 | knowledge graph retrieval augmented generation workflow vector database concept diagram diagram,概念示意,schematic,元数据为什么重要？的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,51,近似最近邻检索,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram knowledge graph retrieval augmented generation workflow vector database | 机器学习流程 特征工程 模型训练 评估 示意图 近似最近邻检索 | SVM KNN knowledge graph retrieval augmented generation workflow vector database diagram,算法流程,flowchart,近似最近邻检索的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,54,检索结果不等于答案,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 检索结果不等于答案 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,检索结果不等于答案的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,56,7.4 RAG基本流程：切分、嵌入、检索、重排、生成 △★,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 7.4 RAG基本流程：切分、嵌入、检索、重排、生成 △★ | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,7.4 RAG基本流程：切分、嵌入、检索、重排、生成 △★的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,57,7.4 的学习任务,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 7.4 的学习任务 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,7.4 的学习任务的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,58,RAG 与微调的区别,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 RAG 与微调的区别 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,RAG 与微调的区别的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,59,RAG 的入库阶段,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 RAG 的入库阶段 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,RAG 的入库阶段的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,60,RAG 的问答阶段,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow knowledge graph retrieval augmented generation workflow vector database | 大语言模型 提示工程 Transformer 注意力机制 示意图 RAG 的问答阶段 | token LLM prompt knowledge graph retrieval augmented generation workflow vector database diagram,概念示意,algorithm_diagram,RAG 的问答阶段的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,61,文档解析,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 文档解析 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,文档解析的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,62,切分 chunk 的基本原则,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow knowledge graph retrieval augmented generation workflow vector database | 大语言模型 提示工程 Transformer 注意力机制 示意图 切分 chunk 的基本原则 | token LLM prompt knowledge graph retrieval augmented generation workflow vector database diagram,概念示意,algorithm_diagram,切分 chunk 的基本原则的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,63,chunk size 与 overlap,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow knowledge graph retrieval augmented generation workflow vector database | 大语言模型 提示工程 Transformer 注意力机制 示意图 chunk size 与 overlap | token LLM prompt knowledge graph retrieval augmented generation workflow vector database diagram,概念示意,algorithm_diagram,chunk size 与 overlap的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,64,嵌入与索引,yes,1,not_found,,,,,,,,,,,,,,,neural network architecture Transformer attention mechanism CNN diagram knowledge graph retrieval augmented generation workflow vector database | 神经网络 Transformer 注意力机制 CNN 架构图 嵌入与索引 | CNN RNN Transformer embedding knowledge graph retrieval augmented generation workflow vector database diagram,算法流程,algorithm_diagram,嵌入与索引的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,66,元数据过滤,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design knowledge graph retrieval augmented generation workflow vector database | 材料信息学 CALPHAD 相图 高通量材料设计 元数据过滤 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,元数据过滤的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,67,重排 reranking,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood knowledge graph retrieval augmented generation workflow vector database | 贝叶斯定理 先验 后验 概率图示 重排 reranking | Bayes knowledge graph retrieval augmented generation workflow vector database diagram,算法流程,algorithm_diagram,重排 reranking的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,68,提示词构造,yes,1,not_found,,,,,,,,,,,,,,,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database | 检索增强生成 RAG 向量数据库 知识图谱 流程图 提示词构造 | RAG GraphRAG knowledge graph retrieval augmented generation workflow vector database diagram,数据流程,flowchart,提示词构造的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,69,生成阶段,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow knowledge graph retrieval augmented generation workflow vector database | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 生成阶段 | AI Agent knowledge graph retrieval augmented generation workflow vector database diagram,算法流程,flowchart,生成阶段的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
