chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,13,3.1.3 条件概率：已知一个事件后再判断,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s013_r1_algorithm.jpg,assets/downloaded/ch03/text1_expanded/ch03_s013_r1_algorithm.jpg,ch03_s013_r1_algorithm.jpg,.jpg,35480,1000,700,3b8aadbb892eaa7a4de5fdd2a36ce0f5cecef2514e93b9a86cf64e9d5c2d9e31,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+3+1+3+%E6%9D%A1%E4%BB%B6%E6%A6%82%E7%8E%87+%E5%B7%B2%E7%9F%A5%E4%B8%80%E4%B8%AA%E4%BA%8B%E4%BB%B6%E5%90%8E%E5%86%8D%E5%88%A4%E6%96%AD,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+3+1+3+%E6%9D%A1%E4%BB%B6%E6%A6%82%E7%8E%87+%E5%B7%B2%E7%9F%A5%E4%B8%80%E4%B8%AA%E4%BA%8B%E4%BB%B6%E5%90%8E%E5%86%8D%E5%88%A4%E6%96%AD&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 3 1 3 条件概率 已知一个事件后再判断,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 3 1 3 条件概率 已知一个事件后再判断,算法流程,algorithm_diagram,3.1.3 条件概率：已知一个事件后再判断的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,14,条件概率的教学重点,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s014_r1_algorithm-diagram.jpg,assets/downloaded/ch03/text1_expanded/ch03_s014_r1_algorithm-diagram.jpg,ch03_s014_r1_algorithm-diagram.jpg,.jpg,69916,1200,800,7536d2e51488d637966f9b40f381a821ae017aeaa334f96044df38e2aa126e56,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E6%9D%A1%E4%BB%B6%E6%A6%82%E7%8E%87%E7%9A%84%E6%95%99%E5%AD%A6%E9%87%8D%E7%82%B9,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E6%9D%A1%E4%BB%B6%E6%A6%82%E7%8E%87%E7%9A%84%E6%95%99%E5%AD%A6%E9%87%8D%E7%82%B9&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 条件概率的教学重点,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 条件概率的教学重点,算法流程,algorithm_diagram,条件概率的教学重点的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,15,3.1.4 乘法公式,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s015_r1_algorithm.jpg,assets/downloaded/ch03/text1_expanded/ch03_s015_r1_algorithm.jpg,ch03_s015_r1_algorithm.jpg,.jpg,49835,1000,700,000d47db3a78f020ade68338890b129b94777bfa2506cde938de6cfd3bc532b9,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+3+1+4+%E4%B9%98%E6%B3%95%E5%85%AC%E5%BC%8F,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+3+1+4+%E4%B9%98%E6%B3%95%E5%85%AC%E5%BC%8F&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 3 1 4 乘法公式,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 3 1 4 乘法公式,算法流程,algorithm_diagram,3.1.4 乘法公式的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,16,独立性：是否互相影响？,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s016_r1_bayes-theorem-probability-inference-scientif.jpg,assets/downloaded/ch03/text1_expanded/ch03_s016_r1_bayes-theorem-probability-inference-scientif.jpg,ch03_s016_r1_bayes-theorem-probability-inference-scientif.jpg,.jpg,64431,1600,900,1d9830b0a60c8aa5c09e0807fdde079f90440b91b05dc05f5f2aca8bc26adab3,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E7%8B%AC%E7%AB%8B%E6%80%A7+%E6%98%AF%E5%90%A6%E4%BA%92%E7%9B%B8%E5%BD%B1%E5%93%8D,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E7%8B%AC%E7%AB%8B%E6%80%A7+%E6%98%AF%E5%90%A6%E4%BA%92%E7%9B%B8%E5%BD%B1%E5%93%8D&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 独立性 是否互相影响,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 独立性 是否互相影响,算法流程,algorithm_diagram,独立性：是否互相影响？的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,17,3.1.5 全概率公式：把复杂事件分解,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s017_r1_algorithm.jpg,assets/downloaded/ch03/text1_expanded/ch03_s017_r1_algorithm.jpg,ch03_s017_r1_algorithm.jpg,.jpg,73931,1000,700,1653baf1488454e62c2373a09406d841bb555cc92d1d26798a37a5c83b275566,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+3+1+5+%E5%85%A8%E6%A6%82%E7%8E%87%E5%85%AC%E5%BC%8F+%E6%8A%8A%E5%A4%8D%E6%9D%82%E4%BA%8B%E4%BB%B6%E5%88%86%E8%A7%A3,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+3+1+5+%E5%85%A8%E6%A6%82%E7%8E%87%E5%85%AC%E5%BC%8F+%E6%8A%8A%E5%A4%8D%E6%9D%82%E4%BA%8B%E4%BB%B6%E5%88%86%E8%A7%A3&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 3 1 5 全概率公式 把复杂事件分解,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 3 1 5 全概率公式 把复杂事件分解,算法流程,algorithm_diagram,3.1.5 全概率公式：把复杂事件分解的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,18,全概率公式的材料解释,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s018_r1_bayes-theorem-probability-prior-posterior-li.jpg,assets/downloaded/ch03/text1_expanded/ch03_s018_r1_bayes-theorem-probability-prior-posterior-li.jpg,ch03_s018_r1_bayes-theorem-probability-prior-posterior-li.jpg,.jpg,69767,1598,900,059585fe1782810380923e3127f3828ed477ea1db44329dbfde401c6ea3843d7,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E5%85%A8%E6%A6%82%E7%8E%87%E5%85%AC%E5%BC%8F%E7%9A%84%E6%9D%90%E6%96%99%E8%A7%A3%E9%87%8A,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E5%85%A8%E6%A6%82%E7%8E%87%E5%85%AC%E5%BC%8F%E7%9A%84%E6%9D%90%E6%96%99%E8%A7%A3%E9%87%8A&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 全概率公式的材料解释,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 全概率公式的材料解释,算法流程,algorithm_diagram,全概率公式的材料解释的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,19,3.1.6 贝叶斯定理：反向概率更新,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s019_r1_bayesian-statistics-probability-inference-in.jpg,assets/downloaded/ch03/text1_expanded/ch03_s019_r1_bayesian-statistics-probability-inference-in.jpg,ch03_s019_r1_bayesian-statistics-probability-inference-in.jpg,.jpg,71696,1598,900,3d5d5294888ce2f2a4d2c19ed4800b43e37b52f52ae4e93ce82b944f4d485769,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+3+1+6+%E8%B4%9D%E5%8F%B6%E6%96%AF%E5%AE%9A%E7%90%86+%E5%8F%8D%E5%90%91%E6%A6%82%E7%8E%87%E6%9B%B4%E6%96%B0,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+3+1+6+%E8%B4%9D%E5%8F%B6%E6%96%AF%E5%AE%9A%E7%90%86+%E5%8F%8D%E5%90%91%E6%A6%82%E7%8E%87%E6%9B%B4%E6%96%B0&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 3 1 6 贝叶斯定理 反向概率更新,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 3 1 6 贝叶斯定理 反向概率更新,算法流程,algorithm_diagram,3.1.6 贝叶斯定理：反向概率更新的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,20,贝叶斯定理的四个组成部分,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s020_r1_algorithm.jpg,assets/downloaded/ch03/text1_expanded/ch03_s020_r1_algorithm.jpg,ch03_s020_r1_algorithm.jpg,.jpg,47489,1000,700,8113c94732b4dc4dc30fc093e7350964baf067fc2ebe2df8c7115deadc5a4632,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E8%B4%9D%E5%8F%B6%E6%96%AF%E5%AE%9A%E7%90%86%E7%9A%84%E5%9B%9B%E4%B8%AA%E7%BB%84%E6%88%90%E9%83%A8%E5%88%86,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E8%B4%9D%E5%8F%B6%E6%96%AF%E5%AE%9A%E7%90%86%E7%9A%84%E5%9B%9B%E4%B8%AA%E7%BB%84%E6%88%90%E9%83%A8%E5%88%86&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 贝叶斯定理的四个组成部分,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 贝叶斯定理的四个组成部分,算法流程,algorithm_diagram,贝叶斯定理的四个组成部分的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,21,例1：缺陷检测中的基准概率,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s021_r1_algorithm.jpg,assets/downloaded/ch03/text1_expanded/ch03_s021_r1_algorithm.jpg,ch03_s021_r1_algorithm.jpg,.jpg,37008,1000,700,323984d96418537ac493816c22967a32e824886cca5363eef484c2392b057ab1,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E4%BE%8B1+%E7%BC%BA%E9%99%B7%E6%A3%80%E6%B5%8B%E4%B8%AD%E7%9A%84%E5%9F%BA%E5%87%86%E6%A6%82%E7%8E%87,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E4%BE%8B1+%E7%BC%BA%E9%99%B7%E6%A3%80%E6%B5%8B%E4%B8%AD%E7%9A%84%E5%9F%BA%E5%87%86%E6%A6%82%E7%8E%87&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 例1 缺陷检测中的基准概率,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 例1 缺陷检测中的基准概率,算法流程,algorithm_diagram,例1：缺陷检测中的基准概率的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,22,例1计算：阳性不等于一定有裂纹,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s022_r1_algorithm.jpg,assets/downloaded/ch03/text1_expanded/ch03_s022_r1_algorithm.jpg,ch03_s022_r1_algorithm.jpg,.jpg,78064,1000,700,97b1e28419d2101fc330b3a03f08041fe54ed36e1e4528e86fa852d4bb19c43d,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E4%BE%8B1%E8%AE%A1%E7%AE%97+%E9%98%B3%E6%80%A7%E4%B8%8D%E7%AD%89%E4%BA%8E%E4%B8%80%E5%AE%9A%E6%9C%89%E8%A3%82%E7%BA%B9,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E4%BE%8B1%E8%AE%A1%E7%AE%97+%E9%98%B3%E6%80%A7%E4%B8%8D%E7%AD%89%E4%BA%8E%E4%B8%80%E5%AE%9A%E6%9C%89%E8%A3%82%E7%BA%B9&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 例1计算 阳性不等于一定有裂纹,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 例1计算 阳性不等于一定有裂纹,算法流程,algorithm_diagram,例1计算：阳性不等于一定有裂纹的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,23,用自然频数解释贝叶斯定理,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s023_r1_algorithm.jpg,assets/downloaded/ch03/text1_expanded/ch03_s023_r1_algorithm.jpg,ch03_s023_r1_algorithm.jpg,.jpg,33248,1000,700,7900294da201b8e61baad88914d77e58587f7fd371c0d4f391a8158d382a09fc,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E7%94%A8%E8%87%AA%E7%84%B6%E9%A2%91%E6%95%B0%E8%A7%A3%E9%87%8A%E8%B4%9D%E5%8F%B6%E6%96%AF%E5%AE%9A%E7%90%86,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E7%94%A8%E8%87%AA%E7%84%B6%E9%A2%91%E6%95%B0%E8%A7%A3%E9%87%8A%E8%B4%9D%E5%8F%B6%E6%96%AF%E5%AE%9A%E7%90%86&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 用自然频数解释贝叶斯定理,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 用自然频数解释贝叶斯定理,算法流程,algorithm_diagram,用自然频数解释贝叶斯定理的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,24,课堂讨论：为什么人们容易误判？,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s024_r1_algorithm-diagram.jpg,assets/downloaded/ch03/text1_expanded/ch03_s024_r1_algorithm-diagram.jpg,ch03_s024_r1_algorithm-diagram.jpg,.jpg,50883,1200,799,1024b38df7a1c8ceb4ed6b36aecf04dfa6dba20445be85cee573f606cabafd02,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E8%AF%BE%E5%A0%82%E8%AE%A8%E8%AE%BA+%E4%B8%BA%E4%BB%80%E4%B9%88%E4%BA%BA%E4%BB%AC%E5%AE%B9%E6%98%93%E8%AF%AF%E5%88%A4,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E8%AF%BE%E5%A0%82%E8%AE%A8%E8%AE%BA+%E4%B8%BA%E4%BB%80%E4%B9%88%E4%BA%BA%E4%BB%AC%E5%AE%B9%E6%98%93%E8%AF%AF%E5%88%A4&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 课堂讨论 为什么人们容易误判,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 课堂讨论 为什么人们容易误判,算法流程,algorithm_diagram,课堂讨论：为什么人们容易误判？的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,26,3.2 先验、似然、后验与证据,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s026_r1_algorithm-diagram.jpg,assets/downloaded/ch03/text1_expanded/ch03_s026_r1_algorithm-diagram.jpg,ch03_s026_r1_algorithm-diagram.jpg,.jpg,61631,1200,800,4faa1eaa1351d4bded084811e1d18b5d3a4c38057445a4f8d37761724a01ab00,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+3+2+%E5%85%88%E9%AA%8C+%E4%BC%BC%E7%84%B6+%E5%90%8E%E9%AA%8C%E4%B8%8E%E8%AF%81%E6%8D%AE,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+3+2+%E5%85%88%E9%AA%8C+%E4%BC%BC%E7%84%B6+%E5%90%8E%E9%AA%8C%E4%B8%8E%E8%AF%81%E6%8D%AE&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 3 2 先验 似然 后验与证据,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 3 2 先验 似然 后验与证据,算法流程,algorithm_diagram,3.2 先验、似然、后验与证据的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,27,3.2.1 从事件假设到模型参数,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s027_r1_bayes-theorem-probability-inference.jpg,assets/downloaded/ch03/text1_expanded/ch03_s027_r1_bayes-theorem-probability-inference.jpg,ch03_s027_r1_bayes-theorem-probability-inference.jpg,.jpg,55703,1399,900,30dcffcb31289c648fe39a96829836034eba2227b0b4e9d4e5cb83c992a91cf2,https://www.bing.com/images/search?q=Bayes+theorem+probability+inference+diagram+3.2.1+%E4%BB%8E%E4%BA%8B%E4%BB%B6%E5%81%87%E8%AE%BE%E5%88%B0%E6%A8%A1%E5%9E%8B%E5%8F%82%E6%95%B0+concept+diagram+open+educational+resource+3+2+1+%E4%BB%8E%E4%BA%8B%E4%BB%B6%E5%81%87%E8%AE%BE%E5%88%B0%E6%A8%A1%E5%9E%8B%E5%8F%82%E6%95%B0,https://tse1.mm.bing.net/th?q=Bayes+theorem+probability+inference+diagram+3.2.1+%E4%BB%8E%E4%BA%8B%E4%BB%B6%E5%81%87%E8%AE%BE%E5%88%B0%E6%A8%A1%E5%9E%8B%E5%8F%82%E6%95%B0+concept+diagram+open+educational+resource+3+2+1+%E4%BB%8E%E4%BA%8B%E4%BB%B6%E5%81%87%E8%AE%BE%E5%88%B0%E6%A8%A1%E5%9E%8B%E5%8F%82%E6%95%B0&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem probability inference diagram 3.2.1 从事件假设到模型参数 concept diagram open educational resource 3 2 1 从事件假设到模型参数,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem probability inference diagram 3.2.1 从事件假设到模型参数 concept diagram open educational resource 3 2 1 从事件假设到模型参数,概念示意,schematic,3.2.1 从事件假设到模型参数的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,29,3.2.3 贝叶斯参数推断公式,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s018_r1_bayes-theorem-probability-prior-posterior-li.jpg,assets/downloaded/ch03/text1_expanded/ch03_s018_r1_bayes-theorem-probability-prior-posterior-li.jpg,ch03_s018_r1_bayes-theorem-probability-prior-posterior-li.jpg,.jpg,,,,059585fe1782810380923e3127f3828ed477ea1db44329dbfde401c6ea3843d7,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+ch03+029,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+ch03+029&w=1600&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram ch03 029,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram ch03 029,算法流程,algorithm_diagram,3.2.3 贝叶斯参数推断公式的教学示意图,底部横向流程图,assets/downloaded/ch03/text1_expanded/ch03_s018_r1_bayes-theorem-probability-prior-posterior-li.jpg,expanded loose mode; duplicate reused after 12 query variants
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,30,参数贝叶斯公式的解释,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s030_r1_algorithm-diagram.jpg,assets/downloaded/ch03/text1_expanded/ch03_s030_r1_algorithm-diagram.jpg,ch03_s030_r1_algorithm-diagram.jpg,.jpg,55476,1200,800,9197e891ab2ad709af41a746a5d3ccbd1acc637de0e240f8561f8c00f346d57b,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E5%8F%82%E6%95%B0%E8%B4%9D%E5%8F%B6%E6%96%AF%E5%85%AC%E5%BC%8F%E7%9A%84%E8%A7%A3%E9%87%8A,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+Bayes+theorem+probability+inference+diagram+%E5%8F%82%E6%95%B0%E8%B4%9D%E5%8F%B6%E6%96%AF%E5%85%AC%E5%BC%8F%E7%9A%84%E8%A7%A3%E9%87%8A&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 参数贝叶斯公式的解释,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood Bayes theorem probability inference diagram 参数贝叶斯公式的解释,算法流程,algorithm_diagram,参数贝叶斯公式的解释的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
