chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,41,4.3.1 回归问题的定义,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,68628,,,d0ad6fefd212d727cd015a078c3512d662a9a3f2493678fb6f496d566ec41e18,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.1+%E5%9B%9E%E5%BD%92%E9%97%AE%E9%A2%98%E7%9A%84%E5%AE%9A%E4%B9%89,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.1+%E5%9B%9E%E5%BD%92%E9%97%AE%E9%A2%98%E7%9A%84%E5%AE%9A%E4%B9%89&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.1 回归问题的定义,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.1 回归问题的定义的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,42,4.3.2 线性回归模型,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,94468,,,448c44208d82f6499aa11f1a0be354dbccf6a4002754ee02452ab4b348f7723c,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.2+%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.2+%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.2 线性回归模型,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.2 线性回归模型的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,44,4.3.4 线性回归的材料解释,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,94468,,,448c44208d82f6499aa11f1a0be354dbccf6a4002754ee02452ab4b348f7723c,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.4+%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E7%9A%84%E6%9D%90%E6%96%99%E8%A7%A3%E9%87%8A,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.4+%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E7%9A%84%E6%9D%90%E6%96%99%E8%A7%A3%E9%87%8A&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.4 线性回归的材料解释,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.4 线性回归的材料解释的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,45,4.3.5 岭回归：加入正则化,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,70871,,,3b5c20a1df33cf44172c5ee07bac114e322b7f259532c3668f3a04a599772118,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.5+%E5%B2%AD%E5%9B%9E%E5%BD%92%EF%BC%9A%E5%8A%A0%E5%85%A5%E6%AD%A3%E5%88%99%E5%8C%96,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.5+%E5%B2%AD%E5%9B%9E%E5%BD%92%EF%BC%9A%E5%8A%A0%E5%85%A5%E6%AD%A3%E5%88%99%E5%8C%96&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.5 岭回归：加入正则化,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.5 岭回归：加入正则化的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,46,4.3.6 岭回归代码示例,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,70871,,,3b5c20a1df33cf44172c5ee07bac114e322b7f259532c3668f3a04a599772118,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.6+%E5%B2%AD%E5%9B%9E%E5%BD%92%E4%BB%A3%E7%A0%81%E7%A4%BA%E4%BE%8B,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.6+%E5%B2%AD%E5%9B%9E%E5%BD%92%E4%BB%A3%E7%A0%81%E7%A4%BA%E4%BE%8B&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.6 岭回归代码示例,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.6 岭回归代码示例的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,47,4.3.7 偏差—方差权衡,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,68628,,,d0ad6fefd212d727cd015a078c3512d662a9a3f2493678fb6f496d566ec41e18,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.7+%E5%81%8F%E5%B7%AE%E2%80%94%E6%96%B9%E5%B7%AE%E6%9D%83%E8%A1%A1,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.7+%E5%81%8F%E5%B7%AE%E2%80%94%E6%96%B9%E5%B7%AE%E6%9D%83%E8%A1%A1&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.7 偏差—方差权衡,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.7 偏差—方差权衡的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,48,4.3.8 随机森林回归,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,70871,,,3b5c20a1df33cf44172c5ee07bac114e322b7f259532c3668f3a04a599772118,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.8+%E9%9A%8F%E6%9C%BA%E6%A3%AE%E6%9E%97%E5%9B%9E%E5%BD%92,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.8+%E9%9A%8F%E6%9C%BA%E6%A3%AE%E6%9E%97%E5%9B%9E%E5%BD%92&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.8 随机森林回归,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.8 随机森林回归的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,49,4.3.9 决策树回归的基本思想,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,70871,,,3b5c20a1df33cf44172c5ee07bac114e322b7f259532c3668f3a04a599772118,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.9+%E5%86%B3%E7%AD%96%E6%A0%91%E5%9B%9E%E5%BD%92%E7%9A%84%E5%9F%BA%E6%9C%AC%E6%80%9D%E6%83%B3,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.9+%E5%86%B3%E7%AD%96%E6%A0%91%E5%9B%9E%E5%BD%92%E7%9A%84%E5%9F%BA%E6%9C%AC%E6%80%9D%E6%83%B3&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.9 决策树回归的基本思想,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.9 决策树回归的基本思想的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,50,4.3.10 随机森林代码示例,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch04\text1_loose\ch04_s023_r1_materials-microstructure-recognition-microsc.jpg,assets/downloaded/ch04/text1_loose/ch04_s023_r1_materials-microstructure-recognition-microsc.jpg,ch04_s023_r1_materials-microstructure-recognition-microsc.jpg,.jpg,94178,,,9460ccfa7fb408286ad30e2951c67d43937ba0f12508130eb9fc3e62ff6121a5,https://www.bing.com/images/search?q=materials+microstructure+recognition+microscopy+image+machine+learning+materials+property+prediction+workflow+4.3.10+%E9%9A%8F%E6%9C%BA%E6%A3%AE%E6%9E%97%E4%BB%A3%E7%A0%81%E7%A4%BA%E4%BE%8B,https://tse1.mm.bing.net/th?q=materials+microstructure+recognition+microscopy+image+machine+learning+materials+property+prediction+workflow+4.3.10+%E9%9A%8F%E6%9C%BA%E6%A3%AE%E6%9E%97%E4%BB%A3%E7%A0%81%E7%A4%BA%E4%BE%8B&w=1600&h=900&c=7&rs=1&p=0,materials microstructure recognition microscopy image machine learning materials property prediction workflow 4.3.10 随机森林代码示例,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,materials microstructure recognition microscopy image machine learning materials property prediction workflow,材料组织,microscopy,4.3.10 随机森林代码示例的教学示意图,右侧 40% 宽度,assets/downloaded/ch04/text1_loose/ch04_s023_r1_materials-microstructure-recognition-microsc.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,51,4.3.11 随机森林的特征重要性,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,68628,,,d0ad6fefd212d727cd015a078c3512d662a9a3f2493678fb6f496d566ec41e18,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.11+%E9%9A%8F%E6%9C%BA%E6%A3%AE%E6%9E%97%E7%9A%84%E7%89%B9%E5%BE%81%E9%87%8D%E8%A6%81%E6%80%A7,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.11+%E9%9A%8F%E6%9C%BA%E6%A3%AE%E6%9E%97%E7%9A%84%E7%89%B9%E5%BE%81%E9%87%8D%E8%A6%81%E6%80%A7&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.11 随机森林的特征重要性,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.11 随机森林的特征重要性的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,52,4.3.12 支持向量回归 SVR,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,70871,,,3b5c20a1df33cf44172c5ee07bac114e322b7f259532c3668f3a04a599772118,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.12+%E6%94%AF%E6%8C%81%E5%90%91%E9%87%8F%E5%9B%9E%E5%BD%92+SVR,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.12+%E6%94%AF%E6%8C%81%E5%90%91%E9%87%8F%E5%9B%9E%E5%BD%92+SVR&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.12 支持向量回归 SVR,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.12 支持向量回归 SVR的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,53,4.3.13 SVR 的核函数思想,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,68628,,,d0ad6fefd212d727cd015a078c3512d662a9a3f2493678fb6f496d566ec41e18,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.13+SVR+%E7%9A%84%E6%A0%B8%E5%87%BD%E6%95%B0%E6%80%9D%E6%83%B3,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.13+SVR+%E7%9A%84%E6%A0%B8%E5%87%BD%E6%95%B0%E6%80%9D%E6%83%B3&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.13 SVR 的核函数思想,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.13 SVR 的核函数思想的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s040_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,54,4.3.14 SVR 代码示例,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,70871,,,3b5c20a1df33cf44172c5ee07bac114e322b7f259532c3668f3a04a599772118,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.14+SVR+%E4%BB%A3%E7%A0%81%E7%A4%BA%E4%BE%8B,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.14+SVR+%E4%BB%A3%E7%A0%81%E7%A4%BA%E4%BE%8B&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.14 SVR 代码示例,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.14 SVR 代码示例的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,55,4.3.15 回归模型对比,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,94468,,,448c44208d82f6499aa11f1a0be354dbccf6a4002754ee02452ab4b348f7723c,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.15+%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B%E5%AF%B9%E6%AF%94,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.15+%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B%E5%AF%B9%E6%AF%94&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.15 回归模型对比,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.15 回归模型对比的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,56,4.3.16 回归误差的物理解释,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,70871,,,3b5c20a1df33cf44172c5ee07bac114e322b7f259532c3668f3a04a599772118,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.16+%E5%9B%9E%E5%BD%92%E8%AF%AF%E5%B7%AE%E7%9A%84%E7%89%A9%E7%90%86%E8%A7%A3%E9%87%8A,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.16+%E5%9B%9E%E5%BD%92%E8%AF%AF%E5%B7%AE%E7%9A%84%E7%89%A9%E7%90%86%E8%A7%A3%E9%87%8A&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.16 回归误差的物理解释,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.16 回归误差的物理解释的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,57,4.3.17 回归建模常见错误,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,70871,,,3b5c20a1df33cf44172c5ee07bac114e322b7f259532c3668f3a04a599772118,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.17+%E5%9B%9E%E5%BD%92%E5%BB%BA%E6%A8%A1%E5%B8%B8%E8%A7%81%E9%94%99%E8%AF%AF,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.3.17+%E5%9B%9E%E5%BD%92%E5%BB%BA%E6%A8%A1%E5%B8%B8%E8%A7%81%E9%94%99%E8%AF%AF&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.3.17 回归建模常见错误,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.3.17 回归建模常见错误的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s023_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,59,4.4 分类模型,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,94468,,,448c44208d82f6499aa11f1a0be354dbccf6a4002754ee02452ab4b348f7723c,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.4+%E5%88%86%E7%B1%BB%E6%A8%A1%E5%9E%8B,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+machine+learning+materials+property+prediction+workflow+4.4+%E5%88%86%E7%B1%BB%E6%A8%A1%E5%9E%8B&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow 4.4 分类模型,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram machine learning materials property prediction workflow,算法流程,flowchart,4.4 分类模型的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
