chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,14,8.1.7 反馈：闭环系统的核心,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.1.7 反馈：闭环系统的核心 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.1.7 反馈：闭环系统的核心的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,15,8.1.8 ReAct 思想：推理与行动交替,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.1.8 ReAct 思想：推理与行动交替 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.1.8 ReAct 思想：推理与行动交替的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,16,8.1.9 AI代理在材料领域的作用层级,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.1.9 AI代理在材料领域的作用层级 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.1.9 AI代理在材料领域的作用层级的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,17,8.1.10 AI代理的风险边界,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.1.10 AI代理的风险边界 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.1.10 AI代理的风险边界的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,18,8.2 LLM + 工具调用：从文本到可执行任务,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow AI agent Bayesian optimization active learning loop | 大语言模型 提示工程 Transformer 注意力机制 示意图 8.2 LLM + 工具调用：从文本到可执行任务 | token LLM prompt AI agent Bayesian optimization active learning loop diagram,概念示意,algorithm_diagram,8.2 LLM + 工具调用：从文本到可执行任务的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,19,8.2.1 为什么 LLM 需要工具,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop | 机器学习流程 特征工程 模型训练 评估 示意图 8.2.1 为什么 LLM 需要工具 | SVM KNN AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.2.1 为什么 LLM 需要工具的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,20,8.2.2 工具调用的基本结构,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow AI agent Bayesian optimization active learning loop | 大语言模型 提示工程 Transformer 注意力机制 示意图 8.2.2 工具调用的基本结构 | token LLM prompt AI agent Bayesian optimization active learning loop diagram,概念示意,algorithm_diagram,8.2.2 工具调用的基本结构的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,22,8.2.4 代码工具：从问题到可运行程序,yes,1,not_found,,,,,,,,,,,,,,,Python pandas data preprocessing workflow missing values feature scaling diagram AI agent Bayesian optimization active learning loop | Python Pandas 数据预处理 数据清洗 流程图 8.2.4 代码工具：从问题到可运行程序 | Pandas NumPy CSV AI agent Bayesian optimization active learning loop diagram,数据流程,flowchart,8.2.4 代码工具：从问题到可运行程序的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,23,8.2.5 Python工具调用示意,yes,1,not_found,,,,,,,,,,,,,,,Python pandas data preprocessing workflow missing values feature scaling diagram AI agent Bayesian optimization active learning loop | Python Pandas 数据预处理 数据清洗 流程图 8.2.5 Python工具调用示意 | Pandas NumPy CSV AI agent Bayesian optimization active learning loop diagram,数据流程,flowchart,8.2.5 Python工具调用示意的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,24,8.2.6 数据库工具：从文本查询到结构化结果,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design AI agent Bayesian optimization active learning loop | 材料信息学 CALPHAD 相图 高通量材料设计 8.2.6 数据库工具：从文本查询到结构化结果 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,8.2.6 数据库工具：从文本查询到结构化结果的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,25,8.2.7 文献检索工具：证据优先,yes,1,not_found,,,,,,,,,,,,,,,AI agent Bayesian optimization active learning loop 8.2.7 文献检索工具：证据优先 concept diagram open educational resource | AI代理 主动学习 贝叶斯优化 8.2.7 文献检索工具：证据优先 教学示意图 | AI agent Bayesian optimization active learning loop concept diagram diagram,概念示意,schematic,8.2.7 文献检索工具：证据优先的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,26,8.2.8 绘图工具：辅助判断而非装饰,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.2.8 绘图工具：辅助判断而非装饰 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.2.8 绘图工具：辅助判断而非装饰的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,27,8.2.9 工具调用中的单位一致性,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.2.9 工具调用中的单位一致性 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.2.9 工具调用中的单位一致性的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,28,8.2.10 工具调用结果的验证,yes,1,not_found,,,,,,,,,,,,,,,AI agent Bayesian optimization active learning loop 8.2.10 工具调用结果的验证 concept diagram open educational resource | AI代理 主动学习 贝叶斯优化 8.2.10 工具调用结果的验证 教学示意图 | AI agent Bayesian optimization active learning loop concept diagram diagram,概念示意,schematic,8.2.10 工具调用结果的验证的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,30,8.3 主动学习：让模型主动选择样本,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3 主动学习：让模型主动选择样本 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.3 主动学习：让模型主动选择样本的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,31,8.3.1 被动学习与主动学习,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3.1 被动学习与主动学习 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.3.1 被动学习与主动学习的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,32,8.3.2 主动学习的基本流程,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3.2 主动学习的基本流程 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.3.2 主动学习的基本流程的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,33,8.3.3 主动学习的数学形式,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3.3 主动学习的数学形式 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.3.3 主动学习的数学形式的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,34,8.3.4 不确定性采样,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image AI agent Bayesian optimization active learning loop | 材料显微组织识别 图像 8.3.4 不确定性采样 | microstructure SEM EBSD AI agent Bayesian optimization active learning loop diagram,材料组织,microscopy,8.3.4 不确定性采样的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,35,8.3.5 边际采样,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop | 贝叶斯定理 先验 后验 概率图示 8.3.5 边际采样 | Bayes AI agent Bayesian optimization active learning loop diagram,算法流程,algorithm_diagram,8.3.5 边际采样的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,36,8.3.6 熵采样,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop | 贝叶斯定理 先验 后验 概率图示 8.3.6 熵采样 | Bayes AI agent Bayesian optimization active learning loop diagram,算法流程,algorithm_diagram,8.3.6 熵采样的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,37,8.3.7 回归问题中的不确定性,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop | 机器学习流程 特征工程 模型训练 评估 示意图 8.3.7 回归问题中的不确定性 | SVM KNN AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.3.7 回归问题中的不确定性的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,38,8.3.8 多样性采样：避免扎堆,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop | 机器学习流程 特征工程 模型训练 评估 示意图 8.3.8 多样性采样：避免扎堆 | SVM KNN AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.3.8 多样性采样：避免扎堆的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,39,8.3.9 信息增益思想,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3.9 信息增益思想 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.3.9 信息增益思想的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,40,8.3.10 主动学习与实验设计,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop | 机器学习流程 特征工程 模型训练 评估 示意图 8.3.10 主动学习与实验设计 | SVM KNN AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.3.10 主动学习与实验设计的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,41,8.3.11 主动学习代码示例：候选池选择,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3.11 主动学习代码示例：候选池选择 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.3.11 主动学习代码示例：候选池选择的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,42,8.3.12 主动学习的材料案例,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3.12 主动学习的材料案例 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.3.12 主动学习的材料案例的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,43,8.3.13 主动学习的局限,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3.13 主动学习的局限 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.3.13 主动学习的局限的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,44,8.4 贝叶斯优化：用不确定性指导最优搜索,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4 贝叶斯优化：用不确定性指导最优搜索 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.4 贝叶斯优化：用不确定性指导最优搜索的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,45,8.4.1 为什么需要贝叶斯优化,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop | 贝叶斯定理 先验 后验 概率图示 8.4.1 为什么需要贝叶斯优化 | Bayes AI agent Bayesian optimization active learning loop diagram,算法流程,algorithm_diagram,8.4.1 为什么需要贝叶斯优化的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,46,8.4.2 贝叶斯优化基本思想,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4.2 贝叶斯优化基本思想 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.4.2 贝叶斯优化基本思想的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,47,8.4.3 代理模型,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4.3 代理模型 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.4.3 代理模型的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,48,8.4.4 高斯过程回归：基本定义,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop | 机器学习流程 特征工程 模型训练 评估 示意图 8.4.4 高斯过程回归：基本定义 | SVM KNN AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.4.4 高斯过程回归：基本定义的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,49,8.4.5 高斯过程预测分布,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4.5 高斯过程预测分布 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.4.5 高斯过程预测分布的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,50,8.4.6 探索与利用,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4.6 探索与利用 | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.4.6 探索与利用的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,51,8.4.7 采集函数：概率改进 PI,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop | 贝叶斯定理 先验 后验 概率图示 8.4.7 采集函数：概率改进 PI | Bayes AI agent Bayesian optimization active learning loop diagram,算法流程,algorithm_diagram,8.4.7 采集函数：概率改进 PI的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,52,8.4.8 采集函数：期望改进 EI,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop | 贝叶斯定理 先验 后验 概率图示 8.4.8 采集函数：期望改进 EI | Bayes AI agent Bayesian optimization active learning loop diagram,算法流程,algorithm_diagram,8.4.8 采集函数：期望改进 EI的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,53,8.4.9 采集函数：置信上界 UCB,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4.9 采集函数：置信上界 UCB | AI Agent AI agent Bayesian optimization active learning loop diagram,算法流程,flowchart,8.4.9 采集函数：置信上界 UCB的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,55,8.4.11 约束贝叶斯优化,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop | 贝叶斯定理 先验 后验 概率图示 8.4.11 约束贝叶斯优化 | Bayes AI agent Bayesian optimization active learning loop diagram,算法流程,algorithm_diagram,8.4.11 约束贝叶斯优化的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,56,8.4.12 多目标贝叶斯优化,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop | 贝叶斯定理 先验 后验 概率图示 8.4.12 多目标贝叶斯优化 | Bayes AI agent Bayesian optimization active learning loop diagram,算法流程,algorithm_diagram,8.4.12 多目标贝叶斯优化的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,57,8.4.13 贝叶斯优化代码：一维示意,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop | 贝叶斯定理 先验 后验 概率图示 8.4.13 贝叶斯优化代码：一维示意 | Bayes AI agent Bayesian optimization active learning loop diagram,算法流程,algorithm_diagram,8.4.13 贝叶斯优化代码：一维示意的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,58,8.4.14 EI函数代码示例,yes,1,not_found,,,,,,,,,,,,,,,Python pandas data preprocessing workflow missing values feature scaling diagram AI agent Bayesian optimization active learning loop | Python Pandas 数据预处理 数据清洗 流程图 8.4.14 EI函数代码示例 | Pandas NumPy CSV AI agent Bayesian optimization active learning loop diagram,数据流程,flowchart,8.4.14 EI函数代码示例的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,59,8.4.15 贝叶斯优化适用条件,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop | 贝叶斯定理 先验 后验 概率图示 8.4.15 贝叶斯优化适用条件 | Bayes AI agent Bayesian optimization active learning loop diagram,算法流程,algorithm_diagram,8.4.15 贝叶斯优化适用条件的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
