chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,13,3.1.3 条件概率：已知一个事件后再判断,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,3.1.3 条件概率：已知一个事件后再判断的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,14,条件概率的教学重点,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,条件概率的教学重点的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,15,3.1.4 乘法公式,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,3.1.4 乘法公式的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,16,独立性：是否互相影响？,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,独立性：是否互相影响？的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,17,3.1.5 全概率公式：把复杂事件分解,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,3.1.5 全概率公式：把复杂事件分解的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,18,全概率公式的材料解释,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,全概率公式的材料解释的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,19,3.1.6 贝叶斯定理：反向概率更新,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,3.1.6 贝叶斯定理：反向概率更新的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,20,贝叶斯定理的四个组成部分,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,贝叶斯定理的四个组成部分的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,21,例1：缺陷检测中的基准概率,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,例1：缺陷检测中的基准概率的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,22,例1计算：阳性不等于一定有裂纹,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,例1计算：阳性不等于一定有裂纹的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,23,用自然频数解释贝叶斯定理,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,用自然频数解释贝叶斯定理的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,24,课堂讨论：为什么人们容易误判？,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,课堂讨论：为什么人们容易误判？的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,26,3.2 先验、似然、后验与证据,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,算法流程,algorithm_diagram,3.2 先验、似然、后验与证据的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
ch03,第3章_贝叶斯定理与概率思维_100页_Marp.md,27,3.2.1 从事件假设到模型参数,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s015_r1_bayes-theorem-tree-diagrams.svg,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,ch01_s015_r1_bayes-theorem-tree-diagrams.svg,.svg,40532,470,776,8fa9dad69db6b8aa85c5142a51b33bc951ca8a8c576f82a3d55627956b79643d,https://commons.wikimedia.org/wiki/File:Bayes_theorem_tree_diagrams.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Bayes_theorem_tree_diagrams.svg,Bayes theorem tree diagrams,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Bayes theorem tree diagrams, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",Bayes theorem diagram probability | Bayes theorem tree diagram | conditional probability diagram,概念示意,schematic,3.2.1 从事件假设到模型参数的教学示意图,右侧 35% 宽度,assets/downloaded/ch01/text1/ch01_s015_r1_bayes-theorem-tree-diagrams.svg,reused concept-pool image: bayes
