chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,14,4.1.9 建模流程总览,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,算法流程,flowchart,4.1.9 建模流程总览的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,15,4.1.10 训练集、验证集和测试集,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,概念示意,schematic,4.1.10 训练集、验证集和测试集的教学示意图,右侧 35% 宽度,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,16,4.1.11 损失函数的作用,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,算法流程,flowchart,4.1.11 损失函数的作用的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,17,4.1.12 从经验拟合到泛化预测,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,算法流程,flowchart,4.1.12 从经验拟合到泛化预测的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,18,4.1.13 机器学习与材料机理的关系,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s007_r1_iron-carbon-phase-diagram.svg,assets/downloaded/ch01/text1/ch01_s007_r1_iron-carbon-phase-diagram.svg,ch01_s007_r1_iron-carbon-phase-diagram.svg,.svg,406862,1321,887,d5776cd6c8226f26c76e8063d5c1e3d29d251ed65f71c94c30e192f5ac57df4a,https://commons.wikimedia.org/wiki/File:Iron_carbon_phase_diagram.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Iron_carbon_phase_diagram.svg,Iron carbon phase diagram,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Iron carbon phase diagram, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",phase diagram alloy | CALPHAD phase diagram | phase field simulation microstructure,模拟结果,simulation,4.1.13 机器学习与材料机理的关系的教学示意图,右侧 40% 宽度,assets/downloaded/ch01/text1/ch01_s007_r1_iron-carbon-phase-diagram.svg,reused concept-pool image: phase
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,19,4.1.14 Python建模流程骨架,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,数据流程,flowchart,4.1.14 Python建模流程骨架的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,21,4.2 特征工程与材料描述符 △★,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,算法流程,flowchart,4.2 特征工程与材料描述符 △★的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,22,4.2.1 为什么需要特征工程,yes,1,not_found,,,,,,,,,,,,,,,metallography microstructure steel | microstructure microscopy grains | SEM microstructure material,材料组织,microscopy,4.2.1 为什么需要特征工程的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found for concept pool: microstructure
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,23,4.2.2 材料描述符的层级,yes,1,not_found,,,,,,,,,,,,,,,metallography microstructure steel | microstructure microscopy grains | SEM microstructure material,材料组织,microscopy,4.2.2 材料描述符的层级的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found for concept pool: microstructure
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,27,4.2.6 组织描述符,yes,1,not_found,,,,,,,,,,,,,,,metallography microstructure steel | microstructure microscopy grains | SEM microstructure material,材料组织,microscopy,4.2.6 组织描述符的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found for concept pool: microstructure
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,28,4.2.7 性能与单位的一致性,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,概念示意,schematic,4.2.7 性能与单位的一致性的教学示意图,右侧 35% 宽度,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,30,4.2.9 特征标准化,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,算法流程,flowchart,4.2.9 特征标准化的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,31,4.2.10 特征归一化,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,数据流程,flowchart,4.2.10 特征归一化的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,33,4.2.12 特征选择的必要性,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,算法流程,flowchart,4.2.12 特征选择的必要性的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,34,4.2.13 相关系数筛选,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,概念示意,schematic,4.2.13 相关系数筛选的教学示意图,右侧 35% 宽度,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,36,4.2.15 数据泄漏：特征工程中的常见错误,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,数据流程,flowchart,4.2.15 数据泄漏：特征工程中的常见错误的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,37,4.2.16 使用 Pipeline 防止泄漏,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,算法流程,flowchart,4.2.16 使用 Pipeline 防止泄漏的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,40,4.3 回归模型,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,算法流程,flowchart,4.3 回归模型的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
ch04,第4章_机器学习与材料性能预测_100页_Marp.md,41,4.3.1 回归问题的定义,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1\ch01_s001_r1_phase-diagram-of-water.svg,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,ch01_s001_r1_phase-diagram-of-water.svg,.svg,47162,100,100,98e041b5d9f55f7d1593e60365489053b3bc19a2c2f172a31bd1c91e881b459f,https://commons.wikimedia.org/wiki/File:Phase_diagram_of_water.svg,https://commons.wikimedia.org/wiki/Special:FilePath/Phase_diagram_of_water.svg,Phase diagram of water,unknown; verify on source page,unknown; verify on Wikimedia Commons source page,"Phase diagram of water, Wikimedia Commons, unknown; verify on Wikimedia Commons source page",materials informatics workflow | materials project crystal structure | high throughput materials discovery diagram,算法流程,flowchart,4.3.1 回归问题的定义的教学示意图,底部横向流程图,assets/downloaded/ch01/text1/ch01_s001_r1_phase-diagram-of-water.svg,reused concept-pool image: materials
