chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,1,第6章 生成式AI、大语言模型与提示工程,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s001_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s001_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s001_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,52299,1200,800,b2fad1a98168f7eb9c66f6633e621400d078c98cfa2547b89fca6b40caaf6b37,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E7%94%9F%E6%88%90%E5%BC%8FAI+%E5%A4%A7%E8%AF%AD%E8%A8%80%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%8F%90%E7%A4%BA%E5%B7%A5%E7%A8%8B,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E7%94%9F%E6%88%90%E5%BC%8FAI+%E5%A4%A7%E8%AF%AD%E8%A8%80%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%8F%90%E7%A4%BA%E5%B7%A5%E7%A8%8B&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 生成式AI 大语言模型与提示工程,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 生成式AI 大语言模型与提示工程,概念示意,algorithm_diagram,第6章 生成式AI、大语言模型与提示工程的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,33,6.2 的学习任务,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s033_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s033_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s033_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,56269,1399,900,e6f887d9ea775d78ecf151fe9876fe5a2b368bdf01ff691e34890d69f9786d63,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+6+2+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+6+2+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow 6 2 的学习任务,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow 6 2 的学习任务,算法流程,algorithm_diagram,6.2 的学习任务的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,34,语言模型的基本目标,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s034_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s034_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s034_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,76066,1598,900,980e4d10ef34ec080d2838ba7917c13cebef3e7376c9a567a2168f548b6d5276,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E8%AF%AD%E8%A8%80%E6%A8%A1%E5%9E%8B%E7%9A%84%E5%9F%BA%E6%9C%AC%E7%9B%AE%E6%A0%87,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E8%AF%AD%E8%A8%80%E6%A8%A1%E5%9E%8B%E7%9A%84%E5%9F%BA%E6%9C%AC%E7%9B%AE%E6%A0%87&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 语言模型的基本目标,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 语言模型的基本目标,概念示意,algorithm_diagram,语言模型的基本目标的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,35,Token：语言模型的基本单位,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s035_r1_transformer-token.jpg,assets/downloaded/ch06/text1_expanded/ch06_s035_r1_transformer-token.jpg,ch06_s035_r1_transformer-token.jpg,.jpg,47578,1200,800,3a2f2265482f688b6e9ee11fa2b5e0440aa2356ebb220c592e1cea66b79bdb3d,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+Token+%E8%AF%AD%E8%A8%80%E6%A8%A1%E5%9E%8B%E7%9A%84%E5%9F%BA%E6%9C%AC%E5%8D%95%E4%BD%8D,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+Token+%E8%AF%AD%E8%A8%80%E6%A8%A1%E5%9E%8B%E7%9A%84%E5%9F%BA%E6%9C%AC%E5%8D%95%E4%BD%8D&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow Token 语言模型的基本单位,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow Token 语言模型的基本单位,概念示意,algorithm_diagram,Token：语言模型的基本单位的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,36,嵌入：把 token 变成向量,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s036_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s036_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s036_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,68521,1600,900,9a7f2bbaf2c810577c79e2ad86080460866b9a18444ea529a24badc99b918102,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E5%B5%8C%E5%85%A5+%E6%8A%8A+token+%E5%8F%98%E6%88%90%E5%90%91%E9%87%8F,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E5%B5%8C%E5%85%A5+%E6%8A%8A+token+%E5%8F%98%E6%88%90%E5%90%91%E9%87%8F&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 嵌入 把 token 变成向量,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 嵌入 把 token 变成向量,概念示意,algorithm_diagram,嵌入：把 token 变成向量的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,37,上下文窗口,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s037_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s037_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s037_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,63180,1400,900,ccfc78ffafdddf27caed3bd94791f44861a4ae23503fc5f4fb7b107c928e4177,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E4%B8%8A%E4%B8%8B%E6%96%87%E7%AA%97%E5%8F%A3,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E4%B8%8A%E4%B8%8B%E6%96%87%E7%AA%97%E5%8F%A3&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow 上下文窗口,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow 上下文窗口,算法流程,algorithm_diagram,上下文窗口的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,38,Transformer 的核心：注意力机制,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s038_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s038_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s038_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,65469,1598,900,34e52ac2880d1231b6267a79da15c2d8fb40986864ca181b9ac75ba1d204ac5f,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+Transformer+%E7%9A%84%E6%A0%B8%E5%BF%83+%E6%B3%A8%E6%84%8F%E5%8A%9B%E6%9C%BA%E5%88%B6,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+Transformer+%E7%9A%84%E6%A0%B8%E5%BF%83+%E6%B3%A8%E6%84%8F%E5%8A%9B%E6%9C%BA%E5%88%B6&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow Transformer 的核心 注意力机制,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow Transformer 的核心 注意力机制,算法流程,algorithm_diagram,Transformer 的核心：注意力机制的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,39,注意力机制的直观解释,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s039_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s039_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s039_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,93626,1598,900,89ab530108a883c9e58c3b80bc64944b2695352968d3dc3d35564bd85abe011d,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%B3%A8%E6%84%8F%E5%8A%9B%E6%9C%BA%E5%88%B6%E7%9A%84%E7%9B%B4%E8%A7%82%E8%A7%A3%E9%87%8A,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%B3%A8%E6%84%8F%E5%8A%9B%E6%9C%BA%E5%88%B6%E7%9A%84%E7%9B%B4%E8%A7%82%E8%A7%A3%E9%87%8A&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow 注意力机制的直观解释,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow 注意力机制的直观解释,算法流程,algorithm_diagram,注意力机制的直观解释的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,40,多头注意力,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s040_r1_algorithm.jpg,assets/downloaded/ch06/text1_expanded/ch06_s040_r1_algorithm.jpg,ch06_s040_r1_algorithm.jpg,.jpg,54931,1000,700,8976b77cff03ff167265710d1c062e139dc4835ef97ed10ada1e92e5aa4bff5e,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E5%A4%9A%E5%A4%B4%E6%B3%A8%E6%84%8F%E5%8A%9B,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E5%A4%9A%E5%A4%B4%E6%B3%A8%E6%84%8F%E5%8A%9B&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow 多头注意力,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow 多头注意力,算法流程,algorithm_diagram,多头注意力的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,41,预训练：从大规模文本中学习语言规律,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s041_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s041_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s041_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,70966,1400,900,74b35b9a5e8507c28523466a97c48a8d14df0a244228dd3d37e792ffdcb97a3e,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E9%A2%84%E8%AE%AD%E7%BB%83%EF%BC%9A%E4%BB%8E%E5%A4%A7%E8%A7%84%E6%A8%A1%E6%96%87%E6%9C%AC%E4%B8%AD%E5%AD%A6%E4%B9%A0%E8%AF%AD%E8%A8%80%E8%A7%84%E5%BE%8B+concept+diagram+open+educational+resource+%E9%A2%84%E8%AE%AD%E7%BB%83+%E4%BB%8E%E5%A4%A7%E8%A7%84%E6%A8%A1%E6%96%87%E6%9C%AC%E4%B8%AD%E5%AD%A6%E4%B9%A0%E8%AF%AD%E8%A8%80%E8%A7%84%E5%BE%8B,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E9%A2%84%E8%AE%AD%E7%BB%83%EF%BC%9A%E4%BB%8E%E5%A4%A7%E8%A7%84%E6%A8%A1%E6%96%87%E6%9C%AC%E4%B8%AD%E5%AD%A6%E4%B9%A0%E8%AF%AD%E8%A8%80%E8%A7%84%E5%BE%8B+concept+diagram+open+educational+resource+%E9%A2%84%E8%AE%AD%E7%BB%83+%E4%BB%8E%E5%A4%A7%E8%A7%84%E6%A8%A1%E6%96%87%E6%9C%AC%E4%B8%AD%E5%AD%A6%E4%B9%A0%E8%AF%AD%E8%A8%80%E8%A7%84%E5%BE%8B&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow 预训练：从大规模文本中学习语言规律 concept diagram open educational resource 预训练 从大规模文本中学习语言规律,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow 预训练：从大规模文本中学习语言规律 concept diagram open educational resource 预训练 从大规模文本中学习语言规律,概念示意,schematic,预训练：从大规模文本中学习语言规律的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,42,指令微调与对齐,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s042_r1_transformer.jpg,assets/downloaded/ch06/text1_expanded/ch06_s042_r1_transformer.jpg,ch06_s042_r1_transformer.jpg,.jpg,51209,1200,800,22df746e641b4c73cefaf6fd1a057d691837ff6cb44b664d19d4664fe18326db,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%8C%87%E4%BB%A4%E5%BE%AE%E8%B0%83%E4%B8%8E%E5%AF%B9%E9%BD%90,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%8C%87%E4%BB%A4%E5%BE%AE%E8%B0%83%E4%B8%8E%E5%AF%B9%E9%BD%90&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 指令微调与对齐,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 指令微调与对齐,概念示意,algorithm_diagram,指令微调与对齐的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,43,LLM 的能力来源,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s043_r1_neural-network-architecture-transformer-atte.jpg,assets/downloaded/ch06/text1_expanded/ch06_s043_r1_neural-network-architecture-transformer-atte.jpg,ch06_s043_r1_neural-network-architecture-transformer-atte.jpg,.jpg,93231,1399,900,61260265dca598dbcbeabefc20dfdc401d2fea742a88dee92cf9c7f4d788ad2c,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E7%9A%84%E8%83%BD%E5%8A%9B%E6%9D%A5%E6%BA%90,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E7%9A%84%E8%83%BD%E5%8A%9B%E6%9D%A5%E6%BA%90&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow LLM 的能力来源,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow LLM 的能力来源,算法流程,algorithm_diagram,LLM 的能力来源的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,44,LLM 不是严格意义的知识库,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s044_r1_large-language-model-transformer-attention-m.jpg,assets/downloaded/ch06/text1_expanded/ch06_s044_r1_large-language-model-transformer-attention-m.jpg,ch06_s044_r1_large-language-model-transformer-attention-m.jpg,.jpg,84430,1399,900,a23c73fc1ff67fe7c3770baa36f5032003c6628033b0ba862df45f887a55448c,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E4%B8%8D%E6%98%AF%E4%B8%A5%E6%A0%BC%E6%84%8F%E4%B9%89%E7%9A%84%E7%9F%A5%E8%AF%86%E5%BA%93,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E4%B8%8D%E6%98%AF%E4%B8%A5%E6%A0%BC%E6%84%8F%E4%B9%89%E7%9A%84%E7%9F%A5%E8%AF%86%E5%BA%93&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow LLM 不是严格意义的知识库,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow LLM 不是严格意义的知识库,概念示意,algorithm_diagram,LLM 不是严格意义的知识库的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,45,LLM 的能力边界：事实性,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s045_r1_llm-large-language-model-transformer-prompt.jpg,assets/downloaded/ch06/text1_expanded/ch06_s045_r1_llm-large-language-model-transformer-prompt.jpg,ch06_s045_r1_llm-large-language-model-transformer-prompt.jpg,.jpg,61676,1200,800,e97e6bd309a7b5d04b249a700f07944db995d15cc32a16ba0514712ba1705040,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E7%9A%84%E8%83%BD%E5%8A%9B%E8%BE%B9%E7%95%8C+%E4%BA%8B%E5%AE%9E%E6%80%A7,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E7%9A%84%E8%83%BD%E5%8A%9B%E8%BE%B9%E7%95%8C+%E4%BA%8B%E5%AE%9E%E6%80%A7&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow LLM 的能力边界 事实性,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow LLM 的能力边界 事实性,概念示意,algorithm_diagram,LLM 的能力边界：事实性的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,46,LLM 的能力边界：数值与计算,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s046_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s046_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s046_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,75614,1400,900,c6d7a1cf58b4c47acc5a6d75b3a6aa6d0ddf321abe62f70eff9efa550cff7c3a,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E7%9A%84%E8%83%BD%E5%8A%9B%E8%BE%B9%E7%95%8C+%E6%95%B0%E5%80%BC%E4%B8%8E%E8%AE%A1%E7%AE%97,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E7%9A%84%E8%83%BD%E5%8A%9B%E8%BE%B9%E7%95%8C+%E6%95%B0%E5%80%BC%E4%B8%8E%E8%AE%A1%E7%AE%97&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow LLM 的能力边界 数值与计算,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow LLM 的能力边界 数值与计算,概念示意,algorithm_diagram,LLM 的能力边界：数值与计算的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,47,LLM 的能力边界：材料科学专业性,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s047_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s047_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s047_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,92391,1600,900,bc46c076d00592bd2175e9b86ec26beac957163389578b22036bf09c0fca0383,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E7%9A%84%E8%83%BD%E5%8A%9B%E8%BE%B9%E7%95%8C+%E6%9D%90%E6%96%99%E7%A7%91%E5%AD%A6%E4%B8%93%E4%B8%9A%E6%80%A7,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E7%9A%84%E8%83%BD%E5%8A%9B%E8%BE%B9%E7%95%8C+%E6%9D%90%E6%96%99%E7%A7%91%E5%AD%A6%E4%B8%93%E4%B8%9A%E6%80%A7&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow LLM 的能力边界 材料科学专业性,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow LLM 的能力边界 材料科学专业性,概念示意,algorithm_diagram,LLM 的能力边界：材料科学专业性的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
