chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,14,8.1.7 反馈：闭环系统的核心,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s014_r1_agent-active-learning-bayesian-optimization.jpg,assets/downloaded/ch08/text1_expanded/ch08_s014_r1_agent-active-learning-bayesian-optimization.jpg,ch08_s014_r1_agent-active-learning-bayesian-optimization.jpg,.jpg,90707,1400,900,7257f1ad799d7457f9cd7b928d6ddaca8980a18d90376beadf5a11dac9cdf70d,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+1+7+%E5%8F%8D%E9%A6%88+%E9%97%AD%E7%8E%AF%E7%B3%BB%E7%BB%9F%E7%9A%84%E6%A0%B8%E5%BF%83,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+1+7+%E5%8F%8D%E9%A6%88+%E9%97%AD%E7%8E%AF%E7%B3%BB%E7%BB%9F%E7%9A%84%E6%A0%B8%E5%BF%83&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 1 7 反馈 闭环系统的核心,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 1 7 反馈 闭环系统的核心,算法流程,flowchart,8.1.7 反馈：闭环系统的核心的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,15,8.1.8 ReAct 思想：推理与行动交替,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s015_r1_react-algorithm.jpg,assets/downloaded/ch08/text1_expanded/ch08_s015_r1_react-algorithm.jpg,ch08_s015_r1_react-algorithm.jpg,.jpg,29368,1000,700,6af4d47779182c97251457206ee41ff49d491b87c8eb889b460949fc94a309f1,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+1+8+ReAct+%E6%80%9D%E6%83%B3+%E6%8E%A8%E7%90%86%E4%B8%8E%E8%A1%8C%E5%8A%A8%E4%BA%A4%E6%9B%BF,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+1+8+ReAct+%E6%80%9D%E6%83%B3+%E6%8E%A8%E7%90%86%E4%B8%8E%E8%A1%8C%E5%8A%A8%E4%BA%A4%E6%9B%BF&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 1 8 ReAct 思想 推理与行动交替,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 1 8 ReAct 思想 推理与行动交替,算法流程,flowchart,8.1.8 ReAct 思想：推理与行动交替的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,16,8.1.9 AI代理在材料领域的作用层级,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s016_r1_algorithm.jpg,assets/downloaded/ch08/text1_expanded/ch08_s016_r1_algorithm.jpg,ch08_s016_r1_algorithm.jpg,.jpg,71959,1000,700,714589720dc872d1c791cbe786c25417bbe22e9905ec1aa16dec7d9a2cd12672,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+1+9+AI%E4%BB%A3%E7%90%86%E5%9C%A8%E6%9D%90%E6%96%99%E9%A2%86%E5%9F%9F%E7%9A%84%E4%BD%9C%E7%94%A8%E5%B1%82%E7%BA%A7,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+1+9+AI%E4%BB%A3%E7%90%86%E5%9C%A8%E6%9D%90%E6%96%99%E9%A2%86%E5%9F%9F%E7%9A%84%E4%BD%9C%E7%94%A8%E5%B1%82%E7%BA%A7&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 1 9 AI代理在材料领域的作用层级,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 1 9 AI代理在材料领域的作用层级,算法流程,flowchart,8.1.9 AI代理在材料领域的作用层级的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,17,8.1.10 AI代理的风险边界,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s017_r1_algorithm.jpg,assets/downloaded/ch08/text1_expanded/ch08_s017_r1_algorithm.jpg,ch08_s017_r1_algorithm.jpg,.jpg,45458,1000,700,2cc6b5bc8471d75eb3f9a6cbb67ea081dfc4a91aa8b0ee9570df6b49596a19f9,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+1+10+AI%E4%BB%A3%E7%90%86%E7%9A%84%E9%A3%8E%E9%99%A9%E8%BE%B9%E7%95%8C,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+1+10+AI%E4%BB%A3%E7%90%86%E7%9A%84%E9%A3%8E%E9%99%A9%E8%BE%B9%E7%95%8C&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 1 10 AI代理的风险边界,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 1 10 AI代理的风险边界,算法流程,flowchart,8.1.10 AI代理的风险边界的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,18,8.2 LLM + 工具调用：从文本到可执行任务,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s018_r1_llm-agent-active-learning-bayesian-optimizat.jpg,assets/downloaded/ch08/text1_expanded/ch08_s018_r1_llm-agent-active-learning-bayesian-optimizat.jpg,ch08_s018_r1_llm-agent-active-learning-bayesian-optimizat.jpg,.jpg,71774,1200,800,bd09bb79d49a4545deb104276ab9444e7addcd91baed1cf30e12ed4fe40219b5,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+2+LLM+%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8+%E4%BB%8E%E6%96%87%E6%9C%AC%E5%88%B0%E5%8F%AF%E6%89%A7%E8%A1%8C%E4%BB%BB%E5%8A%A1,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+2+LLM+%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8+%E4%BB%8E%E6%96%87%E6%9C%AC%E5%88%B0%E5%8F%AF%E6%89%A7%E8%A1%8C%E4%BB%BB%E5%8A%A1&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow AI agent Bayesian optimization active learning loop 8 2 LLM 工具调用 从文本到可执行任务,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow AI agent Bayesian optimization active learning loop 8 2 LLM 工具调用 从文本到可执行任务,概念示意,algorithm_diagram,8.2 LLM + 工具调用：从文本到可执行任务的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,19,8.2.1 为什么 LLM 需要工具,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s019_r1_svm-knn-agent-bayesian-optimization-active-l.jpg,assets/downloaded/ch08/text1_expanded/ch08_s019_r1_svm-knn-agent-bayesian-optimization-active-l.jpg,ch08_s019_r1_svm-knn-agent-bayesian-optimization-active-l.jpg,.jpg,58971,1000,700,22769a550cce2da265d4a6d54e5fe7c1ba4dcfcf57a9bac8cee13daed36e0845,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+AI+agent+Bayesian+optimization+active+learning+loop+8+2+1+%E4%B8%BA%E4%BB%80%E4%B9%88+LLM+%E9%9C%80%E8%A6%81%E5%B7%A5%E5%85%B7,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+AI+agent+Bayesian+optimization+active+learning+loop+8+2+1+%E4%B8%BA%E4%BB%80%E4%B9%88+LLM+%E9%9C%80%E8%A6%81%E5%B7%A5%E5%85%B7&w=1400&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop 8 2 1 为什么 LLM 需要工具,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop 8 2 1 为什么 LLM 需要工具,算法流程,flowchart,8.2.1 为什么 LLM 需要工具的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,20,8.2.2 工具调用的基本结构,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s020_r1_agent-active-learning-bayesian-optimization.jpg,assets/downloaded/ch08/text1_expanded/ch08_s020_r1_agent-active-learning-bayesian-optimization.jpg,ch08_s020_r1_agent-active-learning-bayesian-optimization.jpg,.jpg,91581,1598,900,546122f6f45d4e8dc19e4e4aa2aba82668dfe3a44aad7faaa5dff6042fcd6e38,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+2+2+%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%9A%84%E5%9F%BA%E6%9C%AC%E7%BB%93%E6%9E%84,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+2+2+%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%9A%84%E5%9F%BA%E6%9C%AC%E7%BB%93%E6%9E%84&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow AI agent Bayesian optimization active learning loop 8 2 2 工具调用的基本结构,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow AI agent Bayesian optimization active learning loop 8 2 2 工具调用的基本结构,概念示意,algorithm_diagram,8.2.2 工具调用的基本结构的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,22,8.2.4 代码工具：从问题到可运行程序,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s022_r1_agent-active-learning-bayesian-optimization.jpg,assets/downloaded/ch08/text1_expanded/ch08_s022_r1_agent-active-learning-bayesian-optimization.jpg,ch08_s022_r1_agent-active-learning-bayesian-optimization.jpg,.jpg,121424,1600,899,3b725db631f0c199be15fd21e13232180e2ee80d780366581d7ed7fd33e1ffa5,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+AI+agent+Bayesian+optimization+active+learning+loop+8+2+4+%E4%BB%A3%E7%A0%81%E5%B7%A5%E5%85%B7+%E4%BB%8E%E9%97%AE%E9%A2%98%E5%88%B0%E5%8F%AF%E8%BF%90%E8%A1%8C%E7%A8%8B%E5%BA%8F,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+AI+agent+Bayesian+optimization+active+learning+loop+8+2+4+%E4%BB%A3%E7%A0%81%E5%B7%A5%E5%85%B7+%E4%BB%8E%E9%97%AE%E9%A2%98%E5%88%B0%E5%8F%AF%E8%BF%90%E8%A1%8C%E7%A8%8B%E5%BA%8F&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram AI agent Bayesian optimization active learning loop 8 2 4 代码工具 从问题到可运行程序,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram AI agent Bayesian optimization active learning loop 8 2 4 代码工具 从问题到可运行程序,数据流程,flowchart,8.2.4 代码工具：从问题到可运行程序的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,23,8.2.5 Python工具调用示意,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,assets/downloaded/ch08/text1_expanded/ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,ch08_s023_r1_agent-active-learning-bayesian-optimization.jpg,.jpg,94781,1598,900,496440afd09c4e57a4b07c36d688eaffec79bd7197e2b5b373a10bf20fd9e2d9,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+AI+agent+Bayesian+optimization+active+learning+loop+8+2+5+Python%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%A4%BA%E6%84%8F,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+AI+agent+Bayesian+optimization+active+learning+loop+8+2+5+Python%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%A4%BA%E6%84%8F&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram AI agent Bayesian optimization active learning loop 8 2 5 Python工具调用示意,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram AI agent Bayesian optimization active learning loop 8 2 5 Python工具调用示意,数据流程,flowchart,8.2.5 Python工具调用示意的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,24,8.2.6 数据库工具：从文本查询到结构化结果,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s024_r1_calphad-project-phase-field-phase-dft-agent.jpg,assets/downloaded/ch08/text1_expanded/ch08_s024_r1_calphad-project-phase-field-phase-dft-agent.jpg,ch08_s024_r1_calphad-project-phase-field-phase-dft-agent.jpg,.jpg,42897,1000,700,46b6497bb66b438f42ee7807af7e11e2defa5556c5961f002c3c96a0e797caee,https://www.bing.com/images/search?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+AI+agent+Bayesian+optimization+active+learning+loop+8+2+6+%E6%95%B0%E6%8D%AE%E5%BA%93%E5%B7%A5%E5%85%B7+%E4%BB%8E%E6%96%87%E6%9C%AC%E6%9F%A5%E8%AF%A2%E5%88%B0%E7%BB%93%E6%9E%84%E5%8C%96%E7%BB%93%E6%9E%9C,https://tse1.mm.bing.net/th?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+AI+agent+Bayesian+optimization+active+learning+loop+8+2+6+%E6%95%B0%E6%8D%AE%E5%BA%93%E5%B7%A5%E5%85%B7+%E4%BB%8E%E6%96%87%E6%9C%AC%E6%9F%A5%E8%AF%A2%E5%88%B0%E7%BB%93%E6%9E%84%E5%8C%96%E7%BB%93%E6%9E%9C&w=1400&h=900&c=7&rs=1&p=0,materials informatics CALPHAD phase diagram high-throughput materials design AI agent Bayesian optimization active learning loop 8 2 6 数据库工具 从文本查询到结构化结果,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,materials informatics CALPHAD phase diagram high-throughput materials design AI agent Bayesian optimization active learning loop 8 2 6 数据库工具 从文本查询到结构化结果,模拟结果,simulation,8.2.6 数据库工具：从文本查询到结构化结果的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,25,8.2.7 文献检索工具：证据优先,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s025_r1_agent-bayesian-optimization-active-learning.jpg,assets/downloaded/ch08/text1_expanded/ch08_s025_r1_agent-bayesian-optimization-active-learning.jpg,ch08_s025_r1_agent-bayesian-optimization-active-learning.jpg,.jpg,79211,1400,900,7f00d4632be66a9a57754c9a035c8923d3bc1c4be40767bb0c47c4c37246c1c8,https://www.bing.com/images/search?q=AI+agent+Bayesian+optimization+active+learning+loop+8.2.7+%E6%96%87%E7%8C%AE%E6%A3%80%E7%B4%A2%E5%B7%A5%E5%85%B7%EF%BC%9A%E8%AF%81%E6%8D%AE%E4%BC%98%E5%85%88+concept+diagram+open+educational+resource+8+2+7+%E6%96%87%E7%8C%AE%E6%A3%80%E7%B4%A2%E5%B7%A5%E5%85%B7+%E8%AF%81%E6%8D%AE%E4%BC%98%E5%85%88,https://tse1.mm.bing.net/th?q=AI+agent+Bayesian+optimization+active+learning+loop+8.2.7+%E6%96%87%E7%8C%AE%E6%A3%80%E7%B4%A2%E5%B7%A5%E5%85%B7%EF%BC%9A%E8%AF%81%E6%8D%AE%E4%BC%98%E5%85%88+concept+diagram+open+educational+resource+8+2+7+%E6%96%87%E7%8C%AE%E6%A3%80%E7%B4%A2%E5%B7%A5%E5%85%B7+%E8%AF%81%E6%8D%AE%E4%BC%98%E5%85%88&w=1400&h=900&c=7&rs=1&p=0,AI agent Bayesian optimization active learning loop 8.2.7 文献检索工具：证据优先 concept diagram open educational resource 8 2 7 文献检索工具 证据优先,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,AI agent Bayesian optimization active learning loop 8.2.7 文献检索工具：证据优先 concept diagram open educational resource 8 2 7 文献检索工具 证据优先,概念示意,schematic,8.2.7 文献检索工具：证据优先的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,26,8.2.8 绘图工具：辅助判断而非装饰,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s026_r1_agent-active-learning-bayesian-optimization.jpg,assets/downloaded/ch08/text1_expanded/ch08_s026_r1_agent-active-learning-bayesian-optimization.jpg,ch08_s026_r1_agent-active-learning-bayesian-optimization.jpg,.jpg,73629,1598,900,9c0d721fbf9030629df69cc424ebf772b08cf70dca35b621091a7a6e48b89e6b,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+2+8+%E7%BB%98%E5%9B%BE%E5%B7%A5%E5%85%B7+%E8%BE%85%E5%8A%A9%E5%88%A4%E6%96%AD%E8%80%8C%E9%9D%9E%E8%A3%85%E9%A5%B0,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+2+8+%E7%BB%98%E5%9B%BE%E5%B7%A5%E5%85%B7+%E8%BE%85%E5%8A%A9%E5%88%A4%E6%96%AD%E8%80%8C%E9%9D%9E%E8%A3%85%E9%A5%B0&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 2 8 绘图工具 辅助判断而非装饰,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 2 8 绘图工具 辅助判断而非装饰,算法流程,flowchart,8.2.8 绘图工具：辅助判断而非装饰的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,27,8.2.9 工具调用中的单位一致性,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s027_r1_algorithm.jpg,assets/downloaded/ch08/text1_expanded/ch08_s027_r1_algorithm.jpg,ch08_s027_r1_algorithm.jpg,.jpg,56169,1000,700,1e8959ed460ee29e665f4bec001f55c6e744ee0b96b74d258e71047f87e6de72,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+2+9+%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E4%B8%AD%E7%9A%84%E5%8D%95%E4%BD%8D%E4%B8%80%E8%87%B4%E6%80%A7,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+2+9+%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E4%B8%AD%E7%9A%84%E5%8D%95%E4%BD%8D%E4%B8%80%E8%87%B4%E6%80%A7&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 2 9 工具调用中的单位一致性,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 2 9 工具调用中的单位一致性,算法流程,flowchart,8.2.9 工具调用中的单位一致性的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,28,8.2.10 工具调用结果的验证,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s028_r1_illustration.jpg,assets/downloaded/ch08/text1_expanded/ch08_s028_r1_illustration.jpg,ch08_s028_r1_illustration.jpg,.jpg,39049,1000,700,986709eab3f7b82b9572d4de50b0d4eed8b1e386cf49c2ea90e666c04aae6079,https://www.bing.com/images/search?q=AI+agent+Bayesian+optimization+active+learning+loop+8.2.10+%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%BB%93%E6%9E%9C%E7%9A%84%E9%AA%8C%E8%AF%81+concept+diagram+open+educational+resource+8+2+10+%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%BB%93%E6%9E%9C%E7%9A%84%E9%AA%8C%E8%AF%81,https://tse1.mm.bing.net/th?q=AI+agent+Bayesian+optimization+active+learning+loop+8.2.10+%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%BB%93%E6%9E%9C%E7%9A%84%E9%AA%8C%E8%AF%81+concept+diagram+open+educational+resource+8+2+10+%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%BB%93%E6%9E%9C%E7%9A%84%E9%AA%8C%E8%AF%81&w=1400&h=900&c=7&rs=1&p=0,AI agent Bayesian optimization active learning loop 8.2.10 工具调用结果的验证 concept diagram open educational resource 8 2 10 工具调用结果的验证,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,AI agent Bayesian optimization active learning loop 8.2.10 工具调用结果的验证 concept diagram open educational resource 8 2 10 工具调用结果的验证,概念示意,schematic,8.2.10 工具调用结果的验证的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,30,8.3 主动学习：让模型主动选择样本,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch08\text1_expanded\ch08_s030_r1_algorithm.jpg,assets/downloaded/ch08/text1_expanded/ch08_s030_r1_algorithm.jpg,ch08_s030_r1_algorithm.jpg,.jpg,43824,1000,699,563bb238da5b0e187313582daddf786ec94f65173ee7c44a2c93c1a4afe145f5,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+3+%E4%B8%BB%E5%8A%A8%E5%AD%A6%E4%B9%A0+%E8%AE%A9%E6%A8%A1%E5%9E%8B%E4%B8%BB%E5%8A%A8%E9%80%89%E6%8B%A9%E6%A0%B7%E6%9C%AC,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+AI+agent+Bayesian+optimization+active+learning+loop+8+3+%E4%B8%BB%E5%8A%A8%E5%AD%A6%E4%B9%A0+%E8%AE%A9%E6%A8%A1%E5%9E%8B%E4%B8%BB%E5%8A%A8%E9%80%89%E6%8B%A9%E6%A0%B7%E6%9C%AC&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 3 主动学习 让模型主动选择样本,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop 8 3 主动学习 让模型主动选择样本,算法流程,flowchart,8.3 主动学习：让模型主动选择样本的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
